$ DWR N2 - Assuming % saturation and wtemp at DWQI,,
See 'DWR-estimateTDG-BC.xlsm.',,
JDAY,N2,O2
751.833330,18.04879183,11.13495662
751.875000,18.05095608,11.13495153
751.916670,18.05234864,11.13494644
751.958330,18.0129771,11.11127618
752.000000,18.03439886,11.1231042
752.041670,18.03107857,11.12310521
752.083330,18.03608303,11.1231042
752.125000,18.0174713,11.11127111
752.166670,18.03672139,11.12310318
752.208330,18.00159993,11.09943802
752.250000,18.02406129,11.11127517
752.291670,18.02771602,11.11127212
752.333330,18.04803727,11.12310013
752.375000,18.08501526,11.14676427
752.416670,18.09895774,11.15859735
752.458330,18.10765251,11.17042635
752.500000,18.12587128,11.18225534
752.541670,18.12159153,11.17740805
752.583330,18.13527475,11.18921306
752.625000,18.13202683,11.1892151
752.666670,18.11128726,11.17741622
752.708330,18.0816253,11.15381231
752.750000,18.1049838,11.17043554
752.791670,18.10692586,11.17044064
752.833330,18.07226128,11.14678056
752.875000,18.07492699,11.1467826
752.916670,18.05424956,11.13494543
752.958330,18.05100666,11.13494136
753.000000,18.05649064,11.13494136
753.041670,18.0972594,11.1586106
753.083330,18.07600306,11.14677852
753.125000,18.09757057,11.15861162
753.166670,18.12463816,11.1704488
753.208330,18.12604476,11.17045186
753.250000,18.11132738,11.1586208
753.291670,18.1109659,11.15862487
753.333330,18.1300693,11.17046003
753.375000,18.17788832,11.20595732
753.416670,18.21704954,11.2296215
753.458330,18.26584276,11.26512186
753.500000,18.3029602,11.28878602
753.541670,18.27845485,11.27186472
753.583330,18.29863265,11.28367185
753.625000,18.35449259,11.32429052
753.666670,18.33172971,11.3124574
753.708330,18.23990717,11.25329183
753.750000,18.22037822,11.24145871
753.791670,18.20279581,11.22962663
753.833330,18.2036851,11.2296256
753.875000,18.22596528,11.24646358
753.916670,18.22728651,11.24645844
753.958330,18.22911172,11.24645433
754.000000,18.22981538,11.24645022
754.041670,18.25120692,11.25831151
754.083330,18.22961547,11.24644611
754.125000,18.2488467,11.25831048
754.166670,18.25045341,11.25831459
754.208330,18.27031786,11.27017794
754.250000,18.25345456,11.25831665
754.291670,18.250905,11.25831974
754.333330,18.25290819,11.25832179
754.375000,18.28232645,11.27848846
754.416670,18.35807539,11.3294988
754.458330,18.39257061,11.35322343
754.500000,18.4097272,11.35978156
754.541670,18.40314091,11.35448261
754.583330,18.40177786,11.35448676
754.625000,18.38401691,11.34795467
754.666670,18.34834654,11.33612259
754.708330,18.32682461,11.32429052
754.750000,18.30633064,11.3124512
754.791670,18.32564815,11.3242781
754.833330,18.30450725,11.3124357
754.875000,18.30457581,11.31242226
754.916670,18.26435553,11.28874476
754.958330,18.24297589,11.27689625
755.000000,18.24405462,11.2768777
755.041670,18.22498933,11.26503644
755.083330,18.202941,11.25318491
755.125000,18.20432044,11.2531736
755.166670,18.18763154,11.24132418
755.208330,18.18924971,11.24131699
755.250000,18.17468779,11.2294748
755.291670,18.15378721,11.21764184
755.416670,18.25532373,11.28863854
755.458330,18.28894565,11.31229929
755.500000,18.29652915,11.32412292
755.541670,18.27640222,11.31226622
755.583330,18.28966388,11.32408154
755.625000,18.27847298,11.30706403
755.666670,18.26312166,11.29523855
755.708330,18.21650896,11.25981176
755.750000,18.20483108,11.25303277
755.791670,18.20704729,11.25304407
755.833330,18.20642648,11.25305435
755.875000,18.20787287,11.25305024
755.916670,18.18798451,11.24120609
755.958330,18.22377396,11.26485635
756.000000,18.24254575,11.27668918
756.041670,18.24339892,11.27670154
756.083330,18.24304438,11.27671081
756.125000,18.2405262,11.27671184
756.166670,18.22307406,11.26488207
756.208330,18.22083087,11.26488516
756.250000,18.22187897,11.26489339
756.291670,18.22152368,11.26490574
756.333330,18.22106816,11.264915
756.375000,18.25494989,11.28858801
756.416670,18.27233595,11.30042917
756.458330,18.32675593,11.33593515
756.500000,18.38016444,11.37143702
756.541670,18.37850697,11.37144118
756.583330,18.37651059,11.37144221
756.625000,18.35675982,11.35961344
756.666670,18.34254261,11.34777844
756.708330,18.32585911,11.3359424
756.750000,18.30632306,11.32410844
756.791670,18.30762233,11.32410016
756.833330,18.32853757,11.33592272
756.875000,18.32802053,11.33591133
756.916670,18.34873152,11.34773697
756.958330,18.32799691,11.33589683
757.000000,18.35077386,11.34772349
757.041670,18.34958749,11.34771727
757.083330,18.36891167,11.35954599
757.125000,18.36890153,11.35953976
757.166670,18.35073502,11.34769965
757.208330,18.33188535,11.33586266
757.250000,18.36976068,11.35952523
757.291670,18.33108592,11.33585127
757.333330,18.37129244,11.35950966
757.375000,18.36241957,11.35950448
757.416670,18.41530903,11.39499356
757.458330,18.4358978,11.4068222
757.500000,18.45180644,11.41862996
757.541670,18.46844505,11.43045961
757.583330,18.5096943,11.45412202
757.625000,18.46961899,11.43045021
757.666670,18.43822824,11.40678468
757.708330,18.38720619,11.37128743
757.750000,18.39091997,11.37662482
757.791670,18.39506222,11.37662897
757.833330,18.3992725,11.37663001
757.875000,18.397048,11.37663313
757.916670,18.3786157,11.36477323
757.958330,18.37740288,11.36477427
758.000000,18.39508592,11.37664352
758.041670,18.39556797,11.37664872
758.083330,18.39698652,11.37665288
758.125000,18.39764752,11.37665703
758.166670,18.39896081,11.37666535
758.208330,18.40071647,11.37667159
758.250000,18.4021751,11.3766747
758.291670,18.40254972,11.37668302
758.333330,18.38336717,11.3648241
758.375000,18.4372851,11.40041957
758.416670,18.47417281,11.42415199
758.458330,18.53499081,11.45974648
758.500000,18.51104804,11.44237392
758.541670,18.54886752,11.46604278
758.583330,18.55195476,11.46604592
758.625000,18.52190035,11.45421724
758.666670,18.51163848,11.44790326
758.708330,18.45727035,11.41231914
758.750000,18.42226579,11.3885929
758.791670,18.40209747,11.3767381
758.833330,18.42317605,11.38860123
758.875000,18.4629862,11.41776665
758.916670,18.44158493,11.40587106
758.958330,18.46236414,11.41777082
759.000000,18.48320373,11.4296612
759.041670,18.48515523,11.42966433
759.083330,18.4843691,11.42966851
759.125000,18.48534782,11.42967477
759.166670,18.48640681,11.42968104
759.208330,18.48813351,11.42967895
759.250000,18.48623087,11.42967999
759.291670,18.44974748,11.40589502
759.333330,18.48967505,11.42968104
759.375000,18.50755582,11.44157979
759.416670,18.58451544,11.48915708
759.458330,18.62072914,11.51294626
759.500000,18.63988253,11.52484295
759.541670,18.6369452,11.52484295
759.583330,18.61617772,11.51295046
759.625000,18.57699083,11.48916547
759.666670,18.56100129,11.47727298
759.708330,18.52394936,11.45348798
759.750000,18.52333123,11.45348693
759.791670,18.52437907,11.45902765
759.833330,18.50536821,11.44710359
759.875000,18.54445803,11.47095591
759.916670,18.56408256,11.48287683
759.958330,18.52622733,11.45902765
760.000000,18.54741185,11.47653457
760.041670,18.81762899,11.6439007
760.083330,19.8018232,12.25359272
760.125000,19.93221847,12.3294935
760.166670,19.91161188,12.31757167
760.208330,19.89156974,12.3056476
760.250000,19.87172163,12.29372577
760.291670,19.85245289,12.28180505
760.333330,19.85245654,12.2818073
760.375000,19.8879854,12.30565547
760.416670,19.92594098,12.32950701
760.458330,19.89980451,12.31758518
760.500000,19.94748031,12.34143561
760.541670,19.96860175,12.35336196
760.583330,19.92644774,12.3295149
760.625000,19.91794276,12.32951828
760.666670,19.82090136,12.26989778
760.708330,19.76821434,12.23412325
760.750000,19.7707077,12.23412437
760.791670,19.75015043,12.22220139
760.833330,19.7776632,12.23412325
760.875000,19.79928356,12.24604735
760.916670,19.8182773,12.25796809
760.958330,19.83765276,12.26989442
761.000000,19.84153458,12.27752684
761.041670,19.84116324,12.27752909
761.083330,19.80299184,12.25361959
761.125000,19.80317484,12.25361735
761.166670,19.84116142,12.27752797
761.208330,19.76313516,12.22971008
761.250000,19.76350879,12.22970897
761.291670,19.72412187,12.20580058
761.666670,19.87692197,12.3056802
761.708330,19.80258062,12.25797928
761.750000,19.80706694,12.25798152
761.791670,19.7911638,12.25363302
761.833330,19.81127321,12.26558442
761.875000,19.79043911,12.25362294
761.916670,19.82874765,12.27753133
761.958330,19.82741873,12.27753133
762.000000,19.80832119,12.26557882
762.041670,19.76496861,12.23412437
762.083330,19.76578851,12.23412549
762.125000,19.72674708,12.21027617
762.166670,19.7073788,12.19835096
762.208330,19.70614903,12.19835096
762.250000,19.70768297,12.19834985
762.291670,19.70645372,12.19834873
762.333330,19.70593772,12.19834762
762.375000,19.70302431,12.19834539
762.416670,19.77644897,12.24604287
762.458330,19.73500964,12.22219246
762.500000,19.78957004,12.25796697
762.541670,19.80645402,12.26988657
762.583330,19.84174085,12.29372914
762.625000,19.78261692,12.25795465
762.666670,19.78457028,12.25795129
762.708330,19.76984423,12.24602497
762.750000,19.75444535,12.23409419
762.791670,19.77358446,12.24601491
762.833330,19.79413899,12.25793449
762.875000,19.79489384,12.25793225
762.916670,19.85069448,12.29370218
762.958330,19.77508809,12.2460026
763.000000,19.83649821,12.28176803
763.041670,19.81562521,12.26983613
763.083330,19.58558526,12.12674102
763.125000,19.16024674,11.85783399
763.166670,18.98939001,11.75078699
763.208330,18.89168534,11.69131624
763.250000,18.85294401,11.6675271
763.291670,18.87013483,11.67941847
763.333330,18.84814348,11.66752177
763.375000,18.88268515,11.69130663
763.416670,18.94073812,11.72698711
763.458330,19.01248285,11.77455572
763.500000,18.98791393,11.75634633
763.541670,18.9813356,11.75634418
763.583330,19.02374884,11.79193136
763.625000,19.00929707,11.78006502
763.666670,18.97641927,11.75634096
763.708330,18.89463279,11.69702541
763.750000,18.85290757,11.66750471
763.791670,18.86085657,11.67359366
763.833330,18.8429403,11.66166966
763.875000,18.84159287,11.66167073
763.916670,18.82950502,11.64974886
763.958330,18.84495204,11.66167605
764.000000,18.82560299,11.64372626
764.041670,18.82680759,11.6437252
764.083330,18.84687185,11.65562081
764.125000,18.80886877,11.6318349
764.166670,18.81283989,11.63183596
764.208330,18.79315887,11.61994247
764.250000,18.79422789,11.61994459
764.291670,18.79405951,11.6199499
764.333330,18.79335259,11.61995202
764.375000,18.83029929,11.64373902
764.416670,18.84138765,11.64959001
764.458330,18.84129884,11.6495932
764.500000,18.9090867,11.70321188
764.541670,18.94474782,11.72700104
764.583330,18.981088,11.75079021
764.625000,18.93934284,11.72078054
764.666670,18.93765262,11.72078375
764.708330,18.86392068,11.67332799
764.750000,18.83974421,11.65564211
764.791670,18.84669309,11.66170482
764.833330,18.87121086,11.67363098
764.875000,18.89093997,11.68555609
764.916670,18.89030245,11.68555289
764.958330,18.89537467,11.68555609
765.000000,18.85347445,11.65564743
765.041670,18.87254034,11.66754308
765.083330,18.85046808,11.65565382
765.125000,18.87157798,11.66754841
765.166670,18.87490177,11.66754735
765.208330,18.87498819,11.66754735
765.250000,18.87772776,11.66754948
765.291670,18.88065615,11.66754948
765.333330,18.88197458,11.66755055
765.375000,18.92047342,11.69133974
765.416670,18.92994342,11.69706602
765.458330,18.94346437,11.70892917
765.500000,19.02195621,11.76270199
765.541670,18.99108674,11.74452184
765.583330,19.02610713,11.76824922
765.625000,19.01627234,11.76191696
765.666670,19.05544633,11.79197768
765.708330,19.02360653,11.76825352
765.750000,18.97384212,11.73266404
765.791670,18.9978959,11.7508149
765.833330,18.98138205,11.73892136
765.875000,18.96289349,11.72702997
765.916670,18.96499636,11.7270289
765.958330,18.98468628,11.73892351
766.000000,18.96689627,11.72703211
766.041670,18.96390915,11.72703318
766.083330,18.9635408,11.72703211
766.125000,18.96626929,11.72703318
766.166670,18.94667529,11.71514071
766.208330,18.94658336,11.71513964
766.250000,18.96609263,11.72703532
766.291670,18.92590577,11.70325037
766.333330,18.90372952,11.69135576
766.375000,18.93404436,11.70894628
766.416670,18.99033519,11.74453901
766.458330,19.00595305,11.75640003
766.500000,19.01931751,11.76826212
766.541670,19.03769742,11.77376279
766.583330,19.10740118,11.82109774
766.625000,19.08132705,11.80282395
766.666670,19.05923407,11.79743295
766.708330,18.99748045,11.75010122
766.750000,18.95553936,11.72081481
766.791670,18.97602416,11.73893745
766.833330,18.98205079,11.73893423
766.875000,18.98605321,11.73893209
766.916670,18.9876579,11.73893101
766.958330,19.02152732,11.76272026
767.000000,18.98106448,11.73267583
767.041670,19.00261043,11.74453793
767.083330,18.98278968,11.73267691
767.125000,18.99739811,11.74454008
767.166670,18.99665071,11.74454008
767.208330,18.97605189,11.73267691
767.250000,18.9762442,11.73267905
767.291670,18.99571282,11.74454115
767.333330,18.97280659,11.73267798
767.375000,19.02782478,11.76827072
767.416670,19.13880029,11.83945086
767.458330,19.19230798,11.87504148
767.500000,19.16660796,11.85660086
767.541670,19.1819657,11.86843488
767.583330,19.1719962,11.86843705
767.625000,19.13367774,11.83824
767.666670,19.13040276,11.84477117
767.708330,19.06635294,11.79743942
767.750000,18.98876865,11.75010659
767.791670,18.98417021,11.74454652
767.833330,18.99063845,11.74454544
767.875000,18.97048061,11.73268334
767.916670,18.99063845,11.74454544
767.958330,18.97223498,11.73268334
768.000000,18.97184685,11.73268334
768.041670,18.97047712,11.73268119
768.083330,18.95149486,11.72082016
768.125000,18.94892924,11.72081909
768.166670,18.95188207,11.72081802
768.208330,18.93260252,11.70895484
768.250000,18.93597261,11.70895163
768.291670,18.95158391,11.72081481
768.333330,18.92963861,11.70894842
768.375000,18.96324556,11.73267476
768.416670,19.03838275,11.78012314
768.458330,19.09092697,11.81571371
768.500000,19.04871879,11.78559033
768.541670,19.08654012,11.80925833
768.583330,19.10534117,11.82109234
768.625000,19.1201933,11.82109234
768.666670,19.04246838,11.78559356
768.708330,18.97957795,11.73826293
768.750000,19.01817806,11.76271811
768.791670,18.98176828,11.73893101
768.833330,18.9841554,11.73893209
768.875000,18.98434074,11.73893423
768.916670,19.02380929,11.76272241
768.958330,19.02435245,11.76272348
769.000000,19.02399524,11.76272563
769.041670,19.04186851,11.77461918
769.083330,19.0439538,11.77462026
769.125000,19.04777263,11.77462349
769.166670,19.04881815,11.77462349
769.208330,19.04786182,11.77462456
769.250000,19.04592688,11.77462564
769.291670,19.04645955,11.77462671
769.333330,19.0464613,11.77462779
769.375000,19.06338404,11.78652243
769.416670,19.05850122,11.78014574
769.458330,19.132685,11.82759849
769.500000,19.22646668,11.88691551
769.541670,19.2157275,11.88027975
769.583330,19.2098295,11.88028084
769.625000,19.15191589,11.84478416
769.666670,19.16492552,11.86319456
769.708330,19.07202481,11.80388182
769.750000,19.05846,11.79842785
769.791670,19.02903656,11.7746407
769.833330,19.02723596,11.7746407
769.875000,19.00862015,11.7627482
769.916670,19.01140058,11.76274927
769.958330,19.01384541,11.76275249
770.000000,19.0347014,11.78100973
770.041670,19.06037728,11.7929349
770.083330,19.06489147,11.79293383
770.125000,19.04342608,11.78101188
770.166670,19.04129183,11.7810108
770.208330,19.04128658,11.78100758
770.250000,19.02135941,11.76908348
770.291670,19.04016145,11.78100758
770.333330,19.0002977,11.75715938
770.375000,19.01746945,11.76908563
770.416670,19.09161371,11.81678095
770.458330,19.17151606,11.86447842
770.500000,19.16618063,11.85790332
770.541670,19.2288131,11.89358516
770.583330,19.23324256,11.89358516
770.625000,19.17470743,11.8579044
770.666670,19.17779547,11.86448276
770.708330,19.12354769,11.82871153
770.750000,19.10023822,11.8167885
770.791670,19.11087035,11.82325828
770.833330,19.10848085,11.82326152
770.875000,19.11288296,11.82326152
770.916670,19.11061335,11.8232626
770.958330,19.07152671,11.79935307
771.000000,19.07432197,11.79935415
771.041670,19.07526897,11.79935415
771.083330,19.07449465,11.79935415
771.125000,19.09199768,11.81131107
771.166670,19.09225833,11.81130999
771.208330,19.09155921,11.81131107
771.250000,19.05256299,11.78740261
771.291670,19.05212286,11.78740261
771.333330,19.06976179,11.79935954
771.375000,19.15292968,11.8471797
771.416670,19.22275557,11.88304402
771.458330,19.26283978,11.90695357
771.500000,19.27946907,11.91219549
771.541670,19.27947262,11.91219767
771.583330,19.29846068,11.92412179
771.625000,19.28257525,11.9189127
771.666670,19.19903478,11.87109359
771.708330,19.13283693,11.83523034
771.750000,19.09800379,11.8113197
771.791670,19.0596827,11.78741338
771.833330,19.06378005,11.78741338
771.875000,19.04589027,11.77546075
771.916670,19.08702151,11.80579206
771.958330,19.06820284,11.79380756
772.000000,19.06828399,11.79380864
