$Grand Coulee Dam Outflow Temperature,
 ,
JDAY,TWO
1087.208420,6.85
1087.250090,7
1087.291750,6.98
1087.333420,6.96
1087.375090,7.03
1087.416750,7.02
1087.458420,7
1087.500090,6.93
1087.541750,6.91
1087.583420,6.87
1087.625090,6.93
1087.666750,6.92
1087.708420,7.01
1087.750090,7
1087.791750,6.99
1087.833420,6.98
1087.875090,6.91
1087.916750,6.8
1087.958420,6.75
1088.000090,6.52
1088.041750,6.61
1088.083420,6.8
1088.125090,6.82
1088.166750,6.76
1088.208420,6.78
1088.250090,6.89
1088.291750,6.89
1088.333420,6.88
1088.375090,6.86
1088.416750,6.84
1088.458420,6.81
1088.500090,6.64
1088.541750,6.65
1088.583420,6.63
1088.625090,6.64
1088.666750,6.79
1088.708420,6.79
1088.750090,6.76
1088.791750,6.65
1088.833420,6.69
1088.875090,6.54
1088.916750,6.54
1088.958420,6.53
1089.000090,6.61
1089.041750,6.65
1089.083420,6.6
1089.125090,6.57
1089.166750,6.56
1089.208420,6.56
1089.250090,6.55
1089.291750,6.58
1089.333420,6.59
1089.375090,6.58
1089.416750,6.54
1089.458420,6.52
1089.500090,6.46
1089.541750,6.44
1089.583420,6.43
1089.625090,6.41
1089.666750,6.54
1089.708420,6.63
1089.750090,6.6
1089.791750,6.47
1089.833420,6.36
1089.875090,6.35
1089.916750,6.35
1089.958420,6.33
1090.000090,6.31
1090.041750,6.29
1090.083420,6.27
1090.125090,6.27
1090.166750,6.27
1090.208420,6.3
1090.250090,6.37
1090.291750,6.4
1090.333420,6.4
1090.375090,6.41
1090.416750,6.43
1090.458420,6.36
1090.500090,6.31
1090.541750,6.15
1090.583420,6.09
1090.625090,6.12
1090.666750,6.12
1090.708420,6.38
1090.750090,6.39
1090.791750,6.33
1090.833420,6.31
1090.875090,6.28
1090.916750,6.15
1090.958420,6.15
1091.000090,6.04
1091.041750,6.05
1091.083420,6.04
1091.125090,6.04
1091.166750,6.09
1091.208420,6.26
1091.250090,6.27
1091.291750,6.3
1091.333420,6.28
1091.375090,6.26
1091.416750,6.24
1091.458420,6.22
1091.500090,6.2
1091.541750,6.16
1091.583420,6.12
1091.625090,6.12
1091.666750,6.21
1091.708420,6.23
1091.750090,6.22
1091.791750,6.19
1091.833420,6.16
1091.875090,6.1
1091.916750,6.08
1091.958420,6.02
1092.000090,5.93
1092.041750,5.81
1092.083420,5.76
1092.125090,5.78
1092.166750,5.89
1092.208420,6.13
1092.250090,6.16
1092.291750,6.14
1092.333420,6.13
1092.375090,6.14
1092.416750,6.13
1092.458420,6.09
1092.500090,5.97
1092.541750,5.89
1092.583420,5.87
1092.625090,5.89
1092.666750,5.98
1092.708420,6.22
1092.750090,6.2
1092.791750,6.15
1092.833420,6.04
1092.875090,5.91
1092.916750,5.87
1092.958420,5.69
1093.000090,5.5
1093.041750,5.61
1093.083420,5.6
1093.125090,5.49
1093.166750,5.59
1093.208420,5.84
1093.250090,5.87
1093.291750,5.87
1093.333420,5.99
1093.375090,5.99
1093.416750,5.97
1093.458420,5.9
1093.500090,5.87
1093.541750,5.79
1093.583420,5.72
1093.625090,5.72
1093.666750,5.89
1093.708420,6.01
1093.750090,5.98
1093.791750,5.93
1093.833420,5.87
1093.875090,5.8
1093.916750,5.75
1093.958420,5.73
1094.000090,5.67
1094.041750,5.64
1094.083420,5.6
1094.125090,5.58
1094.166750,5.58
1094.208420,5.59
1094.250090,5.64
1094.291750,5.67
1094.333420,5.7
1094.375090,5.81
1094.416750,5.82
1094.458420,5.8
1094.500090,5.77
1094.541750,5.69
1094.583420,5.49
1094.625090,5.7
1094.666750,5.83
1094.708420,5.95
1094.750090,5.96
1094.791750,5.94
1094.833420,5.89
1094.875090,5.85
1094.916750,5.74
1094.958420,5.69
1095.000090,5.56
1095.041750,5.39
1095.083420,5.42
1095.125090,5.46
1095.166750,5.64
1095.208420,5.79
1095.250090,5.91
1095.291750,5.95
1095.333420,5.94
1095.375090,5.9
1095.416750,5.88
1095.458420,5.84
1095.500090,5.78
1095.541750,5.76
1095.583420,5.78
1095.625090,5.8
1095.666750,5.9
1095.708420,5.89
1095.750090,5.84
1095.791750,5.78
1095.833420,5.74
1095.875090,5.63
1095.916750,5.51
1095.958420,5.19
1096.000090,5.06
1096.041750,5.06
1096.083420,5.06
1096.125090,5.06
1096.166750,5.25
1096.208420,5.43
1096.250090,5.48
1096.291750,5.53
1096.333420,5.55
1096.375090,5.54
1096.416750,5.48
1096.458420,5.32
1096.500090,5.32
1096.541750,5.33
1096.583420,5.35
1096.625090,5.29
1096.666750,5.45
1096.708420,5.59
1096.750090,5.58
1096.791750,5.51
1096.833420,5.48
1096.875090,5.47
1096.916750,5.39
1096.958420,5.33
1097.000090,5.23
1097.041750,5.15
1097.083420,5.15
1097.125090,5.19
1097.166750,5.24
1097.208420,5.29
1097.250090,5.39
1097.291750,5.43
1097.333420,5.45
1097.375090,5.47
1097.416750,5.48
1097.458420,5.49
1097.500090,5.47
1097.541750,5.47
1097.583420,5.44
1097.625090,5.44
1097.666750,5.45
1097.708420,5.62
1097.750090,5.62
1097.791750,5.57
1097.833420,5.5
1097.875090,5.38
1097.916750,5.32
1097.958420,5.31
1098.000090,5.26
1098.041750,5.13
1098.083420,5.08
1098.125090,5.05
1098.166750,5.15
1098.208420,5.38
1098.250090,5.52
1098.291750,5.58
1098.333420,5.55
1098.375090,5.49
1098.416750,5.44
1098.458420,5.44
1098.500090,5.44
1098.541750,5.45
1098.583420,5.43
1098.625090,5.38
1098.666750,5.32
1098.708420,5.46
1098.750090,5.49
1098.791750,5.37
1098.833420,5.34
1098.875090,5.16
1098.916750,5.07
1098.958420,5.05
1099.000090,4.83
1099.041750,4.81
1099.083420,4.97
1099.125090,5.04
1099.166750,5.09
1099.208420,5.31
1099.250090,5.47
1099.291750,5.5
1099.333420,5.47
1099.375090,5.43
1099.416750,5.39
1099.458420,5.33
1099.500090,5.32
1099.541750,5.29
1099.583420,5.21
1099.625090,5.2
1099.666750,5.33
1099.708420,5.42
1099.750090,5.41
1099.791750,5.35
1099.833420,5.31
1099.875090,5.25
1099.916750,5.22
1099.958420,5.15
1100.000090,5.1
1100.041750,5.1
1100.083420,5.11
1100.125090,5.12
1100.166750,5.13
1100.208420,5.21
1100.250090,5.22
1100.291750,5.27
1100.333420,5.25
1100.375090,5.24
1100.416750,5.2
1100.458420,5.15
1100.500090,5.13
1100.541750,5.06
1100.583420,4.92
1100.625090,4.89
1100.666750,4.98
1100.708420,5.13
1100.750090,5.14
1100.791750,5.11
1100.833420,5.08
1100.875090,5.04
1100.916750,4.98
1100.958420,4.93
1101.000090,4.9
1101.041750,4.9
1101.083420,4.91
1101.125090,4.91
1101.166750,4.92
1101.208420,4.97
1101.250090,4.96
1101.291750,4.96
1101.333420,4.95
1101.375090,4.94
1101.416750,4.92
1101.458420,4.88
1101.500090,4.85
1101.541750,4.84
1101.583420,4.81
1101.625090,4.81
1101.666750,4.89
1101.708420,4.96
1101.750090,4.96
1101.791750,4.95
1101.833420,4.95
1101.875090,4.88
1101.916750,4.83
1101.958420,4.81
1102.000090,4.82
1102.041750,4.84
1102.083420,4.85
1102.125090,4.86
1102.166750,4.88
1102.208420,5.01
1102.250090,5.07
1102.291750,5.1
1102.333420,5.07
1102.375090,5.05
1102.416750,5.02
1102.458420,5
1102.500090,5
1102.541750,4.98
1102.583420,4.96
1102.625090,4.98
1102.666750,5.05
1102.708420,5.09
1102.750090,5.08
1102.791750,5.08
1102.833420,5.08
1102.875090,5.05
1102.916750,5
1102.958420,4.93
1103.000090,4.92
1103.041750,4.91
1103.083420,4.92
1103.125090,4.93
1103.166750,4.95
1103.208420,5.02
1103.250090,5.09
1103.291750,5.08
1103.333420,5.08
1103.375090,5.06
1103.416750,5.05
1103.458420,5.03
1103.500090,5.02
1103.541750,5.04
1103.583420,5.05
1103.625090,5.06
1103.666750,5.07
1103.708420,5.07
1103.750090,5.08
1103.791750,5.07
1103.833420,5.06
1103.875090,5.03
1103.916750,5
1103.958420,4.88
1104.000090,4.86
1104.041750,4.77
1104.083420,4.74
1104.125090,4.82
1104.166750,4.75
1104.208420,5.05
1104.250090,5.19
1104.291750,5.15
1104.333420,5.1
1104.375090,5.07
1104.416750,5.02
1104.458420,5.01
1104.500090,5.01
1104.541750,5.01
1104.583420,5.02
1104.625090,5.02
1104.666750,5.06
1104.708420,5.06
1104.750090,5.04
1104.791750,5.02
1104.833420,5.02
1104.875090,4.98
1104.916750,4.86
1104.958420,4.73
1105.000090,4.77
1105.041750,4.74
1105.083420,4.74
1105.125090,4.74
1105.166750,4.88
1105.208420,4.95
1105.250090,5.13
1105.291750,5.1
1105.333420,5.05
1105.375090,5.02
1105.416750,4.96
1105.458420,4.94
1105.500090,4.97
1105.541750,4.96
1105.583420,4.92
1105.625090,4.95
1105.666750,5
1105.708420,5.04
1105.750090,5.02
1105.791750,4.99
1105.833420,4.92
1105.875090,4.87
1105.916750,4.79
1105.958420,4.77
1106.000090,4.8
1106.041750,4.7
1106.083420,4.84
1106.125090,4.87
1106.166750,4.95
1106.208420,4.99
1106.250090,5.03
1106.291760,5.03
1106.333420,5
1106.375090,4.97
1106.416760,4.91
1106.458420,4.87
1106.500090,4.81
1106.541760,4.83
1106.583420,4.86
1106.625090,4.97
1106.666760,5.01
1106.708420,5
1106.750090,4.99
1106.791760,4.98
1106.833420,4.97
1106.875090,4.96
1106.916760,4.91
1106.958420,4.85
1107.000090,4.79
1107.041760,4.69
1107.083420,4.67
1107.125090,4.67
1107.166760,4.75
1107.208420,4.88
1107.250090,5.04
1107.291760,5.26
1107.333420,5.26
1107.375090,5.22
1107.416760,5.2
1107.458420,5.15
1107.500090,5.07
1107.541760,4.99
1107.583420,4.91
1107.625090,4.85
1107.666760,4.77
1107.708420,4.74
1107.750090,4.72
1107.791760,4.68
1107.833420,4.65
1107.875090,4.6
1107.916760,4.55
1107.958420,4.49
1108.000090,4.41
1108.041760,4.4
1108.083420,4.38
1108.125090,4.38
1108.166760,4.4
1108.208420,4.37
1108.250090,4.35
1108.291760,4.33
1108.333420,4.32
1108.375090,4.3
1108.416760,4.28
1108.458420,4.26
1108.500090,4.24
1108.541760,4.24
1108.583420,4.23
1108.625090,4.23
1108.666760,4.23
1108.708420,4.24
1108.750090,4.24
1108.791760,4.25
1108.833420,4.25
1108.875090,4.25
1108.916760,4.25
1108.958420,4.25
1109.000090,4.26
1109.041760,4.27
1109.083420,4.29
1109.125090,4.29
1109.166760,4.3
1109.208420,4.34
1109.250090,4.37
1109.291760,4.41
1109.333420,4.44
1109.375090,4.45
1109.416760,4.44
1109.458420,4.41
1109.500090,4.4
1109.541760,4.4
1109.583420,4.4
1109.625090,4.38
1109.666760,4.36
1109.708420,4.36
1109.750090,4.33
1109.791760,4.32
1109.833420,4.3
1109.875090,4.28
1109.916760,4.25
1109.958420,4.24
1110.000090,4.23
1110.041760,4.23
1110.083420,4.23
1110.125090,4.23
1110.166760,4.24
1110.208420,4.25
1110.250090,4.26
1110.291760,4.28
1110.333420,4.29
1110.375090,4.29
1110.416760,4.31
1110.458420,4.33
1110.500090,4.36
1110.541760,4.38
1110.583420,4.4
1110.625090,4.43
1110.666760,4.49
1110.708420,4.56
1110.750090,4.59
1110.791760,4.6
1110.833420,4.61
1110.875090,4.63
1110.916760,4.58
1110.958420,4.6
1111.000090,4.62
1111.041760,4.68
1111.083420,4.74
1111.125090,4.79
1111.166760,4.82
1111.208420,4.88
1111.250090,4.93
1111.291760,4.92
1111.333420,4.9
1111.375090,4.89
1111.416760,4.89
1111.458420,4.87
1111.500090,4.89
1111.541760,4.89
1111.583420,4.9
1111.625090,4.91
1111.666760,4.9
1111.708420,4.89
1111.750090,4.89
1111.791760,4.88
1111.833420,4.87
1111.875090,4.86
1111.916760,4.84
1111.958420,4.82
1112.000090,4.83
1112.041760,4.84
1112.083420,4.83
1112.125090,4.83
1112.166760,4.82
1112.208420,4.83
1112.250090,4.82
1112.291760,4.81
1112.333420,4.78
1112.375090,4.76
1112.416760,4.74
1112.458420,4.72
1112.500090,4.71
1112.541760,4.68
1112.583420,4.68
1112.625090,4.68
1112.666760,4.68
1112.708420,4.67
1112.750090,4.65
1112.791760,4.63
1112.833420,4.61
1112.875090,4.58
1112.916760,4.56
1112.958420,4.55
1113.000090,4.53
1113.041760,4.52
1113.083420,4.51
1113.125090,4.5
1113.166760,4.49
1113.208420,4.48
1113.250090,4.46
1113.291760,4.44
1113.333420,4.41
1113.375090,4.38
1113.416760,4.36
1113.458420,4.34
1113.500090,4.32
1113.541760,4.3
1113.583420,4.29
1113.625090,4.27
1113.666760,4.26
1113.708420,4.25
1113.750090,4.23
1113.791760,4.23
1113.833420,4.2
1113.875090,4.19
1113.916760,4.17
1113.958420,4.16
1114.000090,4.15
1114.041760,4.14
1114.083420,4.14
1114.125090,4.13
1114.166760,4.12
1114.208420,4.13
1114.250090,4.13
1114.291760,4.11
1114.333420,4.11
1114.375090,4.1
1114.416760,4.08
1114.458420,4.07
1114.500090,4.05
1114.541760,4.03
1114.583420,4.01
1114.625090,3.99
1114.666760,3.97
1114.708420,3.93
1114.750090,3.88
1114.791760,3.82
1114.833420,3.76
1114.875090,3.71
1114.916760,3.67
1114.958420,3.65
1115.000090,3.62
1115.041760,3.59
1115.083420,3.58
1115.125090,3.51
1115.166760,3.48
1115.208420,3.41
1115.250090,3.4
1115.291760,3.4
1115.333420,3.38
1115.375090,3.36
1115.416760,3.38
1115.458420,3.39
1115.500090,3.4
1115.541760,3.43
1115.583420,3.43
1115.625090,3.43
1115.666760,3.39
1115.708420,3.38
1115.750090,3.39
1115.791760,3.4
1115.833420,3.43
1115.875090,3.44
1115.916760,3.47
1115.958420,3.51
1116.000090,3.52
1116.041760,3.52
1116.083420,3.52
1116.125090,3.53
1116.166760,3.52
1116.208420,3.43
1116.250090,3.38
1116.291760,3.39
1116.333420,3.41
1116.375090,3.42
1116.416760,3.42
1116.458420,3.43
1116.500090,3.46
1116.541760,3.48
1116.583420,3.48
1116.625090,3.48
1116.666760,3.45
1116.708420,3.44
1116.750090,3.43
1116.791760,3.44
1116.833420,3.45
1116.875090,3.46
1116.916760,3.49
1116.958420,3.53
1117.000090,3.55
1117.041760,3.51
1117.083420,3.47
1117.125090,3.44
1117.166760,3.43
1117.208420,3.4
1117.250090,3.37
1117.291760,3.37
1117.333420,3.37
1117.375090,3.38
1117.416760,3.39
1117.458420,3.41
1117.500090,3.42
1117.541760,3.42
1117.583420,3.43
1117.625090,3.42
1117.666760,3.41
1117.708420,3.4
1117.750090,3.4
1117.791760,3.39
1117.833420,3.4
1117.875090,3.41
1117.916760,3.4
1117.958420,3.44
1118.000090,3.49
1118.041760,3.5
1118.083420,3.49
1118.125090,3.47
1118.166760,3.42
1118.208420,3.34
1118.250090,3.31
1118.291760,3.31
1118.333420,3.34
1118.375090,3.36
1118.416760,3.37
1118.458420,3.43
1118.500090,3.45
1118.541760,3.46
1118.583420,3.46
1118.625090,3.49
1118.666760,3.46
1118.708420,3.45
1118.750090,3.45
1118.791760,3.45
1118.833420,3.45
1118.875090,3.49
1118.916760,3.51
1118.958420,3.56
1119.000090,3.58
1119.041760,3.58
1119.083420,3.57
1119.125090,3.56
1119.166760,3.48
1119.208420,3.46
1119.250090,3.45
1119.291760,3.47
1119.333420,3.49
1119.375090,3.51
1119.416760,3.52
1119.458420,3.54
1119.500090,3.55
1119.541760,3.57
1119.583420,3.57
1119.625090,3.56
1119.666760,3.58
1119.708420,3.56
1119.750090,3.56
1119.791760,3.56
1119.833420,3.56
1119.875090,3.57
1119.916760,3.57
1119.958420,3.6
1120.000090,3.62
1120.041760,3.64
1120.083420,3.64
1120.125090,3.63
1120.166760,3.61
1120.208420,3.56
1120.250090,3.51
1120.291760,3.51
1120.333420,3.51
1120.375090,3.52
1120.416760,3.52
1120.458420,3.53
1120.500090,3.53
1120.541760,3.54
1120.583420,3.53
1120.625090,3.52
1120.666760,3.47
1120.708420,3.45
1120.750090,3.4
1120.791760,3.39
1120.833420,3.36
1120.875090,3.35
1120.916760,3.35
1120.958420,3.37
1121.000090,3.34
1121.041760,3.3
1121.083420,3.27
1121.125090,3.24
1121.166760,3.21
1121.208420,3.18
1121.250090,3.1
1121.291760,3.07
1121.333420,3.04
1121.375090,3.02
1121.416760,3.01
1121.458420,3.04
1121.500090,3.04
1121.541760,3.07
1121.583420,3.07
1121.625090,3.06
1121.666760,2.98
1121.708420,2.94
1121.750090,2.92
1121.791760,2.93
1121.833420,2.94
1121.875090,2.96
1121.916760,3
1121.958420,3.07
1122.000090,3.12
1122.041760,3.11
1122.083420,3.11
1122.125090,3.09
1122.166760,3.09
1122.208420,3.07
1122.250090,3.02
1122.291760,3
1122.333420,2.98
1122.375090,2.93
1122.416760,2.94
1122.458420,2.96
1122.500090,3.02
1122.541760,3.07
1122.583420,3.12
1122.625090,3.12
1122.666760,2.98
1122.708420,2.93
1122.750090,2.94
1122.791760,2.95
1122.833420,2.96
1122.875090,2.99
1122.916760,3.04
1122.958420,3.06
1123.000090,3.05
1123.041760,3.04
1123.083420,3.04
1123.125090,3.03
1123.166760,2.99
1123.208420,2.95
1123.250090,2.92
1123.291760,2.95
1123.333420,2.97
1123.375090,2.98
1123.416760,2.98
1123.458420,3
1123.500090,3.01
1123.541760,3.03
1123.583420,3.02
1123.625090,2.98
1123.666760,2.97
1123.708420,2.95
1123.750090,2.93
1123.791760,2.93
1123.833420,2.93
1123.875090,2.94
1123.916760,2.96
1123.958420,2.98
1124.000090,2.99
1124.041760,2.98
1124.083420,2.95
1124.125090,2.94
1124.166760,2.92
1124.208420,2.91
1124.250090,2.8
1124.291760,2.79
1124.333420,2.81
1124.375090,2.82
1124.416760,2.86
1124.458420,2.87
1124.500090,2.89
1124.541760,2.89
1124.583420,2.89
1124.625090,2.87
1124.666760,2.83
1124.708420,2.81
1124.750090,2.82
1124.791760,2.83
1124.833420,2.84
1124.875090,2.86
1124.916760,2.92
1124.958420,2.96
1125.000090,3.01
1125.041760,3.02
1125.083420,3.05
1125.125090,3.02
1125.166760,2.92
1125.208420,2.85
1125.250090,2.69
1125.291760,2.67
1125.333420,2.72
1125.375090,2.75
1125.416760,2.79
1125.458420,2.8
1125.500090,2.8
1125.541760,2.8
1125.583420,2.77
1125.625090,2.79
1125.666760,2.73
1125.708420,2.7
1125.750090,2.65
1125.791760,2.65
1125.833420,2.7
1125.875090,2.72
1125.916760,2.81
1125.958420,2.97
1126.000090,2.96
1126.041760,2.95
1126.083420,2.93
1126.125090,2.93
1126.166760,2.92
1126.208420,2.77
1126.250090,2.64
1126.291760,2.65
1126.333420,2.66
1126.375090,2.74
1126.416760,2.75
1126.458420,2.77
1126.500090,2.82
1126.541760,2.84
1126.583420,2.84
1126.625090,2.9
1126.666760,2.68
1126.708420,2.68
1126.750090,2.7
1126.791760,2.74
1126.833420,2.77
1126.875090,2.75
1126.916760,2.79
1126.958420,2.88
1127.000090,2.89
1127.041760,2.96
1127.083420,3.01
1127.125090,2.99
1127.166760,2.91
1127.208420,2.8
1127.250090,2.71
1127.291760,2.72
1127.333420,2.75
1127.375090,2.8
1127.416760,2.84
1127.458420,2.92
1127.500090,3.02
1127.541760,3.06
1127.583420,3.12
1127.625090,3.16
1127.666760,2.94
1127.708420,2.76
1127.750090,2.79
1127.791760,2.84
1127.833420,2.87
1127.875090,2.91
1127.916760,2.97
1127.958420,3.08
1128.000090,3.13
1128.041760,3.12
1128.083420,3.11
1128.125090,3.1
1128.166760,3.1
1128.208420,3.1
1128.250090,2.98
1128.291760,2.93
1128.333420,2.99
1128.375090,3.08
1128.416760,3.14
1128.458420,3.15
1128.500090,3.17
1128.541760,3.17
1128.583420,3.15
1128.625090,3.17
1128.666760,3.16
1128.708420,3.05
1128.750090,3.02
1128.791760,3.02
1128.833420,3.03
1128.875090,3.1
1128.916760,3.14
1128.958420,3.14
1129.000090,3.14
1129.041760,3.14
1129.083420,3.14
1129.125090,3.14
1129.166760,3.14
1129.208420,3.13
1129.250090,3.09
1129.291760,3.01
1129.333420,3.03
1129.375090,3.04
1129.416760,3.06
1129.458420,3.08
1129.500090,3.14
1129.541760,3.17
1129.583420,3.17
1129.625090,3.16
1129.666760,3.14
1129.708420,3.02
1129.750090,3.01
1129.791760,3
1129.833420,3
1129.875090,2.98
1129.916760,3.06
1129.958420,3.1
1130.000090,3.08
1130.041760,3.06
1130.083420,3.06
1130.125090,3
1130.166760,2.94
1130.208420,2.95
1130.250090,2.87
1130.291760,2.84
1130.333420,2.86
1130.375090,2.88
1130.416760,2.9
1130.458420,2.92
1130.500090,2.96
1130.541760,3.06
1130.583420,3.07
1130.625090,3.08
1130.666760,2.97
1130.708420,2.89
1130.750090,2.9
1130.791760,2.9
1130.833420,2.91
1130.875090,2.91
1130.916760,3.02
1130.958420,3.07
1131.000090,3.06
1131.041760,3.03
1131.083420,3.02
1131.125090,3
1131.166760,2.89
1131.208420,2.82
1131.250090,2.76
1131.291760,2.76
1131.333420,2.75
1131.375090,2.76
1131.416760,2.78
1131.458420,2.75
1131.500090,2.73
1131.541760,2.69
1131.583420,2.67
1131.625090,2.68
1131.666760,2.55
1131.708420,2.48
1131.750090,2.44
1131.791760,2.45
1131.833420,2.45
1131.875090,2.43
1131.916760,2.53
1131.958420,2.62
1132.000090,2.53
1132.041760,2.51
1132.083420,2.58
1132.125090,2.52
1132.166760,2.35
1132.208420,2.15
1132.250090,2.07
1132.291760,2.07
1132.333420,2.13
1132.375090,2.18
1132.416760,2.22
1132.458420,2.23
1132.500090,2.22
1132.541760,2.2
1132.583420,2.19
1132.625090,2.18
1132.666760,2.06
1132.708420,1.99
1132.750090,1.98
1132.791760,2.01
1132.833420,2.04
1132.875090,2.01
1132.916760,2.04
1132.958420,2.09
1133.000090,2.04
1133.041760,2
1133.083420,1.97
1133.125090,1.98
1133.166760,2.01
1133.208420,2.08
1133.250090,2.02
1133.291760,2.02
1133.333420,2.01
1133.375090,2.06
1133.416760,2.09
1133.458420,2.13
1133.500090,2.15
1133.541760,2.18
1133.583420,2.16
1133.625090,2.18
1133.666760,2.18
1133.708420,2.18
1133.750090,2.19
1133.791760,2.18
1133.833420,2.19
1133.875090,2.25
1133.916760,2.22
1133.958420,2.25
1134.000090,2.32
1134.041760,2.33
1134.083420,2.33
1134.125090,2.34
1134.166760,2.34
1134.208420,2.3
1134.250090,2.21
1134.291760,2.24
1134.333420,2.26
1134.375090,2.28
1134.416760,2.32
1134.458420,2.33
1134.500090,2.35
1134.541760,2.33
1134.583420,2.34
1134.625090,2.39
1134.666760,2.36
1134.708420,2.32
1134.750090,2.25
1134.791760,2.33
1134.833420,2.39
1134.875090,2.42
1134.916760,2.45
1134.958420,2.56
1135.000090,2.74
1135.041760,2.69
1135.083420,2.76
1135.125090,2.78
1135.166760,2.72
1135.208420,2.71
1135.250090,2.67
1135.291760,2.65
1135.333420,2.63
1135.375090,2.66
1135.416760,2.69
1135.458420,2.71
1135.500090,2.73
1135.541760,2.74
1135.583420,2.75
1135.625090,2.82
1135.666760,2.79
1135.708420,2.73
1135.750090,2.69
1135.791760,2.73
1135.833420,2.74
1135.875090,2.8
1135.916760,2.83
1135.958420,2.9
1136.000090,2.94
1136.041760,2.94
1136.083420,2.94
1136.125090,2.89
1136.166760,2.88
1136.208420,2.84
1136.250090,2.82
1136.291760,2.77
1136.333420,2.74
1136.375090,2.72
1136.416760,2.71
1136.458420,2.69
1136.500090,2.68
1136.541760,2.66
1136.583420,2.7
1136.625090,2.72
1136.666760,2.61
1136.708420,2.59
1136.750090,2.53
1136.791760,2.56
1136.833420,2.65
1136.875090,2.67
1136.916760,2.78
1136.958420,2.83
1137.000090,2.87
1137.041760,2.87
1137.083420,2.88
1137.125090,2.84
1137.166760,2.85
1137.208420,2.74
1137.250090,2.61
1137.291760,2.62
1137.333420,2.66
1137.375090,2.69
1137.416760,2.75
1137.458420,2.78
1137.500090,2.83
1137.541760,2.86
1137.583420,2.85
1137.625090,2.83
1137.666760,2.82
