$ QGT_IHR_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_IHR_2011_2015_daily_ave.csv ; all outlets scaled to total flow from ICE HARBOR_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 42038, 42296, 42367 that are  6, 15, 2 days long
"JDAY","POW","SPB1","SPB2.RSW","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","SPB9","SPB10","MISC"
1319.000000,274.412,0,242.04,0,254.639,0,0,0,12.904,34.513,53.085,28.234
1320.000000,266.842,0,233.237,0,245.379,0,0,1.34,1.479,49.862,49.596,27.449
1321.000000,236.178,0,204.66,0,213.229,0,0,16.978,17.788,18.858,43.524,18.795
1322.000000,283.358,0,245.965,0,249.297,0,0,4.024,4.043,4.071,52.33,25.431
1323.000000,273.372,0,236.558,0,161.71,0,116.518,23.696,28.811,28.722,47.399,20.618
1324.000000,275.977,0,253.192,0,0,0,32.764,33.113,27.999,57.259,57.838,25.16
1325.000000,361.977,0,310.64,0,118.183,0,0,8.562,47.369,47.681,73.111,24.507
1326.000000,272.097,0,232.982,0,226.424,0,0,2.176,2.161,2.176,49.861,24.686
1327.000000,287.293,0,246.135,0,0,0,0,20.381,24.681,24.785,59.99,24.837
1328.000000,310.692,0,263.418,0,0,0,0,0,54.713,54.469,56.022,25.351
1329.000000,269.117,0,243.762,0,0,0,0,10.324,52.392,52.204,53.538,20.975
1330.000000,220.259,0,196.327,0,0,0,0,30.881,49.03,48.838,49.539,21.625
1331.000000,245.536,0,220.516,0,0,0,0,0,54.355,54.847,55.631,23.261
1332.000000,266.895,0,239.897,0,0,0,0,11.674,56.139,59.666,60.522,24.516
1333.000000,208.972,0,189.117,0,147.056,0,62.001,11.613,11.138,28.945,31.124,13.66
1334.000000,225.448,0,202.488,0,0,0,17.221,19.224,44.219,44.371,44.238,17.918
1335.000000,299.826,0,264.924,0,0,0,40.291,39.794,49.658,51.447,56.418,21.516
1336.000000,283.256,0,243.361,0,0,0,46.545,45.962,45.579,25.435,74.84,29.976
1337.000000,235.506,0,208.606,0,0,0,39.89,39.39,39.066,0,87.237,17.141
1338.000000,255.077,0,224.644,0,0,0,42.951,42.426,42.065,0,93.96,26.361
1339.000000,264.168,0,226.785,0,0,0,43.221,42.686,42.334,0,94.526,22.842
1340.000000,708.898,0,0,0,0,0,0,0,0,0,0,48.446
1341.000000,720.208,0,0,0,0,0,0,0,0,0,0,27.022
1342.000000,425.299,0,0,0,0,0,0,0,0,0,0,19.82
1343.000000,465.156,0,0,0,0,0,0,0,0,0,0,14.401
1344.000000,567.509,0,0,0,0,0,0,0,0,0,0,18.206
1345.000000,474.804,0,0,0,0,0,0,0,0,0,0,20.819
1346.000000,659.59,0,0,0,0,0,0,0,0,0,0,20.441
1347.000000,496.99,0,0,0,0,0,0,0,0,0,0,13.84
1348.000000,603.981,0,0,0,0,0,0,0,0,0,0,14.622
1349.000000,579.972,0,0,0,0,0,0,0,0,0,0,19.454
1350.000000,769.062,0,0,0,0,0,0,0,0,0,0,27.96
1351.000000,653.82,0,0,0,0,0,0,0,0,0,0,14.887
1352.000000,522.853,0,0,0,0,0,0,0,0,0,0,17.594
1353.000000,825.261,0,0,0,0,0,0,0,0,0,0,20.516
1354.000000,652.383,0,0,0,0,0,0,0,0,0,0,20.317
1355.000000,727.658,0,0,0,0,0,0,0,0,0,0,39.667
1356.000000,744.69,0,0,0,0,0,0,0,0,0,0,27.474
1357.000000,537.039,0,0,0,0,0,0,0,0,0,0,18.819
1358.000000,410.779,0,0,0,0,0,0,0,0,0,0,12.372
1359.000000,562.183,0,0,0,0,0,0,0,0,0,0,14.848
1360.000000,590.909,0,0,0,0,0,0,0,0,0,0,44.321
1361.000000,599.338,0,0,0,0,0,0,0,0,0,0,28.781
1362.000000,392.566,0,0,0,0,0,0,0,0,0,0,10.126
1363.000000,350.682,0,0,0,0,0,0,0,0,0,0,9.507
1364.000000,393.495,0,0,0,0,0,0,0,0,0,0,22.7
1365.000000,973.374,0,0,0,0,0,0,0,0,0,0,81.93
1366.000000,532.459,0,0,0,0,0,0,0,0,0,0,32.006
1367.000000,248.654,0,0,0,0,0,0,0,0,0,0,12.459
1368.000000,334.566,0,0,0,0,0,0,0,0,0,0,18.963
1369.000000,392.075,0,0,0,0,0,0,0,0,0,0,24.476
1370.000000,393.107,0,0,0,0,0,0,0,0,0,0,17.29
1371.000000,373.919,0,0,0,0,0,0,0,0,0,0,20.169
1372.000000,486.888,0,0,0,0,0,0,0,0,0,0,14.79
1373.000000,412.667,0,0,0,0,0,0,0,0,0,0,20.788
1374.000000,473.941,0,0,0,0,0,0,0,0,0,0,17.273
1375.000000,431.763,0,0,0,0,0,0,0,0,0,0,11.672
1376.000000,364.517,0,0,0,0,0,0,0,0,0,0,14.532
1377.000000,537.878,0,0,0,0,0,0,0,0,0,0,25.543
1378.000000,592.2,0,0,0,0,0,0,0,0,0,0,19.913
1379.000000,472.705,0,0,0,0,0,0,0,0,0,0,17.148
1380.000000,483.046,0,0,0,0,0,0,0,0,0,0,15.92
1381.000000,661.121,0,0,0,0,0,0,0,0,0,0,25.218
1382.000000,423.04,0,0,0,0,0,0,0,0,0,0,17.539
1383.000000,364.137,0,0,0,0,0,0,0,0,0,0,13.762
1384.000000,590.296,0,0,0,0,0,0,0,0,0,0,23.572
1385.000000,394.635,0,0,0,0,0,0,0,0,0,0,18.377
1386.000000,407.106,0,0,0,0,0,0,0,0,0,0,16.227
1387.000000,425.519,0,0,0,0,0,0,0,0,0,0,22.416
1388.000000,466.061,0,0,0,0,0,0,0,0,0,0,17.064
1389.000000,470.008,0,0,0,0,0.048,0.358,0.045,0,0,0.165,15.327
1390.000000,339.502,0,0,0,0,0,0,0,0,0,0,16.522
1391.000000,557.65,0,0,0,0,0,0,0,0,0,0,22.026
1392.000000,441.533,0,0,0,0,0,0,0,0,0,0,13.926
1393.000000,493.682,0,0,0,0,0,0,0,0,0,0,17.511
1394.000000,458.894,0,0,0,0,0,0,0,0,0,0,16.456
1395.000000,512.201,0,0,0,0,0,0,0,0,0,0,16.459
1396.000000,676.534,0,0,0,0,0,0,0,0,0,0,19.447
1397.000000,442.395,0,0,0,0,0,0,0,0,0,0,16.568
1398.000000,608.748,0,0,0,0,0,0,0,0,0,0,19.549
1399.000000,451.492,0,0,0,0,0,0,0,0,0,0,14.325
1400.000000,572.985,0,0,0,0,0,0,0,0,0,0,22.343
1401.000000,692.103,0,0,0,0,0,0,0,0,0,0,19.315
1402.000000,431.946,0,0,0,0,0,0,0,0,0,0,16.944
1403.000000,580.551,0,0,0,0,0,0,0,0,0,0,19.313
1404.000000,572.191,0,0,0,0,0,0,0,0,0,0,19.807
1405.000000,566.38,0,0,0,0,0,0,0,0,0,0,15.717
1406.000000,590.004,0,0,0,0,0,0,0,0,0,0,28.935
1407.000000,723.734,0,0,0,0,0,0,0,0,0,0,18.558
1408.000000,497.997,0,0,0,0,0,0,0,0,0,0,16.424
1409.000000,468.449,0,0,0,0,0,0,0,0,0,0,16.345
1410.000000,743.057,0,0,0,0,0,0,0,0,0,0,19.743
1411.000000,528.752,0,0,0,0,0,0,0,0,0,0,18.12
1412.000000,645.04,0,0,0,0,0,0,0,0,0,0,17.212
1413.000000,521.189,0,0,0,0,0,0,0,0,0,0,17.158
1414.000000,639.094,0,0,0,0,0,0,0,0,0,0,20.074
1415.000000,531.761,0,0,0,0,0,0,0,0,0,0,17.808
1416.000000,599.676,0,0,0,0,0,0,0,0,0,0,27.793
1417.000000,571.593,0,0,0,0,0,0,0,0,0,0,17.945
1418.000000,506.519,0,0,0,0,0,0,0,0,0,0,15.077
1419.000000,400.005,0,0,0,0,0,0,0,0,0,0,13.843
1420.000000,593.018,0,0,0,0,0,0,0,0,0,0,24.446
1421.000000,644.056,0,0,0,0,0,0,0,0,0,0,24.238
1422.000000,526.326,0,0,0,0,0,0,0,0,0,0,23.281
1423.000000,487.397,0,0,0,0,0,0,0,0,0,0,19.888
1424.000000,531.414,0,0,0,0,0,0,0,0,0,0,16.686
1425.000000,411.451,0,0,0,0,0,0,0,0,0,0,11.802
1426.000000,579.459,0,0,0,0,0,0,0,0,0,0,13.847
1427.000000,702.554,0,0,0,0,0,0,0,0,0,0,14.725
1428.000000,985.124,0,0,0,0,0,0,0,0,0,0,23.52
1429.000000,679.208,0,0,0,0,0,0,0,0,0,0,9.866
1430.000000,954.842,0,0,0,0,0,0,0,0,0,0,20.525
1431.000000,774.952,0,0,0,0,0,0,0,0,0,0,15.345
1432.000000,847.442,0,0,0,0,0,0,0,0,0,0,27.154
1433.000000,777.729,0,0,0,0,0,0,0,0,0,0,22.468
1434.000000,743.926,0,0,0,0,0,0,0,0,0,0,19.454
1435.000000,582.719,0,0,0,0,0,0,0,0,0,0,16.611
1436.000000,730.887,0,0,0,0,0,0,0,0,0,0,21.717
1437.000000,816.293,0,0,0,0,0,0,0,0,0,0,20.608
1438.000000,747.591,0,0,0,0,0,0,0,0,0,0,15.707
1439.000000,554.171,0,0,0,0,0,0,0,0,0,0,15.721
1440.000000,833.878,0,0,0,0,0,0,0,0,0,0,18.759
1441.000000,700.536,0,0,0,0,0,0,0,0,0,0,14.037
1442.000000,806.791,0,0,0,0,0,0,0,0,0,0,18.714
1443.000000,774.551,0,0,0,0,0,0,0,0,0,0,17.108
1444.000000,870.396,0,0,0,0,0,0,0,0,0,0,18.764
1445.000000,713.813,0,0,0,0,0,0,0,0,0,0,12.835
1446.000000,635.795,0,0,0,0,0,0,0,0,0,0,12.795
1447.000000,793.993,0,0,0,0,0,0,0,0,0,0,13.484
1448.000000,820.325,0,0,0,0,0,0,0,0,0,0,15.349
1449.000000,790.831,0,0,0,0,0,0,0,0,0,0,12.189
1450.000000,925.924,0,0,0,0,0,0,0,0,0,0,20.87
1451.000000,650.303,0,0,0,0,0,0,0,0,0,0,12.282
1452.000000,928.037,0,0,0,0,0,0,0,0,0,0,9.979
1453.000000,1153.535,0,0,0,0,0,0,0,0,0,0,17.503
1454.000000,993.092,0,0,0,0,0,0,0,0,0,0,13.812
1455.000000,1036.966,0,0,0,0,0,0,0,0,0,0,13.958
1456.000000,890.595,0,0,0,0,0,0,0,0,0,0,9.852
1457.000000,879.964,0,0,0,0,0,0,0,0,0,0,8.675
1458.000000,828.35,0,0,0,0,0,0,0,0,0,0,14.418
1459.000000,1165.325,0,0,0,0,0,0,0,0,0,0,30.783
1460.000000,1080.79,0,0,0,0,0,0,0,0,0,0,16.594
1461.000000,522.018,0,0,0,0,0,0,0,0,0,0,13.158
1462.000000,713.775,0,0,0,0,0,0,0,0,0,0,17
1463.000000,754.952,0,0,0,0,0,0,0,0,0,0,10.311
1464.000000,638.32,0,0,0,0,0,0,0,0,0,0,12.095
1465.000000,1020.214,0,0,0,0,0,0,0,0,0,0,20.058
1466.000000,737.388,0,0,0,0,0,0,0,0,0,0,20.931
1467.000000,798.494,0,0,0,0,0,0,0,0,0,0,9.087
1468.000000,690.6,0,0,0,0,0,0,0,0,0,0,14.724
1469.000000,963.046,0,0,0,0,0,0,0,0,0,0,8.474
1470.000000,939.72,0,0,0,0,0,0,0,0,0,0,10.749
1471.000000,1087.021,0,0,0,0,0,0,0,0,0,0,14.128
1472.000000,1085.096,0,0,0,0,0,0,0,0,0,0,12.49
1473.000000,854.042,0,0,0,0,0,0,0,0,0,0,11.555
1474.000000,998.735,0,0,0,0,0,0,0,0,0,0,23.179
1475.000000,879.89,0,0,0,0,0,0,0,0,0,0,22.967
1476.000000,838.649,0,0,0,0,0,0,0,0,0,0,10.756
1477.000000,794.31,0,0,0,0,0,0,0,0,0,0,11.535
1478.000000,843.227,0,0,0,0,0,0,0,0,0,0,13.496
1479.000000,773.249,0,0,0,0,0,0,0,0,0,0,17.03
1480.000000,1176.344,0,0,0,0,0,0,0,0,0,0,8.737
1481.000000,782.797,0,0,0,0,0,0,0,0,0,0,7.464
1482.000000,1102.133,0,0,0,0,0,0,0,0,0,0,11.646
1483.000000,1124.752,0,0,0,0,0,0,0,0,0,0,10.296
1484.000000,1177.659,0,0,0,0,0,0,0,0,0,0,21.928
1485.000000,1172.553,0,0,0,0,0,0,0,0,0,0,16.916
1486.000000,948.786,0,0,0,0,0,0,0,0,0,0,14.112
1487.000000,1007.432,0,0,0,0,0,0,0,0,0,0,8.358
1488.000000,996.89,0,0,0,0,0,0,0,0,0,0,11.762
1489.000000,1146.216,0,0,0,0,0,0,0,0,0,0,17.257
1490.000000,1116.407,0,0,0,0,0,0,0,0,0,0,12.44
1491.000000,1002.659,0,0,0,0,0,0,0,0,0,0,9.699
1492.000000,1133.593,0,0,0,0,0,0,0,0,0,0,15.462
1493.000000,1112.311,0,0,0,0,0,0,0,0,0,0,9.64
1494.000000,1073.722,0,0,0,0,0,0,0,0,0,0,12.652
1495.000000,1210.831,0,0,0,0,0,0,0,0,0,0,13.092
1496.000000,862.308,0,0,0,0,0,0,0,0,0,0,8.735
1497.000000,1207.886,0,0,0,0,0,0,0,0,0,0,11.413
1498.000000,1183.002,0,0,0,0,0,0,0,0,0,0,10.373
1499.000000,1286.855,0,0,0,0,0,0,0,0,0,0,10.41
1500.000000,1297.525,0,0,0,0,0,0,0,0,0,0,9.616
1501.000000,1827.546,0,0,0,0,0,0,0,0,0,0,12.305
1502.000000,1514.214,0,0,0,0,0,0,0,98.51,98.402,98.488,11.733
1503.000000,1566.272,0,0,0,0,0,0,0,190.933,200.963,209.507,16.173
1504.000000,1620.668,0,0,0,0,0,0,0,82.496,110.822,140.578,10.181
1505.000000,2031.412,0,0,0,0,0,0,0,111.557,121.42,121.726,12.588
1506.000000,1699.42,0,0,0,0,0,0,0,45.005,50.29,50.23,7.313
1507.000000,1936.298,0,0,0,0,0,0,0,0,0,0,11.095
1508.000000,1970.746,0,0,0,0,0,0,0,0,0,0,10.174
1509.000000,1906.202,0,0,0,0,0,0,0,0,0,0,16.646
1510.000000,1964.362,0,0,0,0,0,0,0,0,0,0,19.4
1511.000000,1864.576,0,0,0,0,0,0,0,0,0,0,16.358
1512.000000,1475.194,0,0,0,0,0,0,0,0,0,0,13.431
1513.000000,1473.667,0,0,0,0,0,0,0,0,0,0,10.861
1514.000000,1586.643,0,0,0,0,0,0,0,0,0,0,16.332
1515.000000,1460.953,0,0,0,0,0,0,0,0,0,0,11.318
1516.000000,1227.469,0,0,0,0,0,0,0,0,0,0,13.579
1517.000000,1541.516,0,0,0,0,0,0,0,0,0,0,20.965
1518.000000,1098.142,0,0,0,0,0,0,0,0,0,0,25.687
1519.000000,1110.96,0,0,0,0,0,0,0,0,0,0,14.755
1520.000000,747.507,0,0,0,0,0,0,0,0,0,0,13.938
1521.000000,1248.67,0,0,0,0,0,0,0,0,0,0,18.592
1522.000000,1109.326,0,0,0,0,0,0,0,0,0,0,20.612
1523.000000,1129.129,0,0,0,0,0,0,0,0,0,0,25.457
1524.000000,777.474,0,0,0,0,0,0,0,0,0,0,15.575
1525.000000,833.345,0,0,0,0,0,0,0,0,0,0,16.029
1526.000000,1028.636,0,0,0,0,0,0,0,0,0,0,16.271
1527.000000,960.207,0,0,0,0,0,0,0,0,0,0,18.253
1528.000000,1042.967,0,0,0,0,0,0,0,0,0,0,19.508
1529.000000,694.692,0,0,0,0,0,0,0,0,0,0,13.826
1530.000000,858.846,0,0,0,0,0,0,0,0,0,0,14.215
1531.000000,642.828,0,0,0,0,0,0,0,0,0,0,12.229
1532.000000,854.194,0,0,0,0,0,0,0,0,0,0,12
1533.000000,864.343,0,0,0,0,0,0,0,0,0,0,16.527
1534.000000,897.059,0,0,0,0,0,0,0,0,0,0,15.887
1535.000000,870.998,0,0,0,0,0,0,0,0,0,0,16.716
1536.000000,1015.28,0,0,0,0,0,0,0,0,0,0,14.377
1537.000000,1080.542,0,0,0,0,0,0,0,0,0,0,13.169
1538.000000,1245.166,0,0,0,0,0,0,0,0,0,0,13.113
1539.000000,1171.556,0,0,0,0,0,0,0,0,0,0,10.339
1540.000000,1238.661,0,0,0,0,0,0,0,0,0,0,10.805
1541.000000,1370.402,0,0,0,0,0,0,0,0,0,0,13.142
1542.000000,1619.744,0,0,0,0,0,0,0,0,0,0,17.672
1543.000000,1459.047,0,0,0,0,0,0,0,0,0,0,15.801
1544.000000,1333.851,0,0,0,0,0,0,0,0,0,0,13.914
1545.000000,1480.775,0,0,0,0,0,0,0,0,0,0,13.235
1546.000000,1449.587,0,0,0.098,0,0,0,0,0,0,0,11.792
1547.000000,1237.424,0,0,0,0,0,0,0,0,0,0,10.787
1548.000000,1722.615,0,0,0,0,0,0,0,0,0,0,13.315
1549.000000,1589.865,0,0,0,0,0,0,0,0,0,0,12.873
1550.000000,1879.945,0,0,0,0,0,0,0,0,0,0,14.275
1551.000000,1683.204,0,0,0,0,0,0,0,0,0,0,14.923
1552.000000,1556.273,0,124.364,0,0,0,0,16.95,16.822,16.958,24.239,18.872
1553.000000,1958.233,0,227.512,0.318,0.281,0.049,0,42.184,42.271,41.334,43.049,14.864
1554.000000,238.933,0,146.132,3.239,165.879,54.841,140.895,124.739,52.865,52.008,50.339,9.368
1555.000000,393.904,0,283.494,0,329.685,87.234,275.63,274.255,104.979,104.766,111.18,19.996
1556.000000,440.328,0,299.311,0,340.38,0,284.626,261.872,109.832,116.858,117.381,24.424
1557.000000,328.931,0,290.424,0,305.494,0,280.93,141.511,113.645,113.347,113.888,16.996
1558.000000,316.774,0,267.123,0,287.072,0,260.09,168.876,104.581,104.334,114.017,19.742
1559.000000,316.364,0,257.427,0,253.722,0,250.654,89.972,87.987,98.618,132.831,17.666
1560.000000,275.869,0,240.827,0,223.118,0,204.182,115.781,65.325,85.622,87.02,15.215
1561.000000,889.841,0,261.863,0,53.171,0,52.534,31.546,52.62,66.712,65.715,24.892
1562.000000,863.362,0,237.658,0,0,0,0,0,20.422,68.058,47.913,14.023
1563.000000,900.182,0,245.176,0,0,0,0,0,29.486,68.322,49.439,21.767
1564.000000,886.783,0,269.994,0,0,0,0,0,41.873,44.465,45.846,18.746
1565.000000,372.339,0,177.166,0,176.193,36.96,136.575,64.557,42.021,101.639,74.495,19.98
1566.000000,265.229,0,157.289,0,230.24,72.117,159.001,102.531,35.434,134.124,78.598,17.438
1567.000000,297.059,0,263.638,0,221.721,0,222.323,28.649,29.425,71.447,76.221,17.783
1568.000000,285.192,0,254.153,0,252.828,0,248.474,38.249,37.952,88.7,88.975,18.628
1569.000000,242.117,0,214.996,0,213.903,0,209.177,42.742,42.407,85.58,85.921,12.445
1570.000000,223.331,0,198.227,0,197.23,0,192.896,44.688,44.367,78.877,84.397,17.838
1571.000000,239.025,0,211.29,0,215.584,0,205.573,100.98,84.252,84.107,121.154,16.94
1572.000000,258.901,0,228.266,0,239.313,0,222.064,97.137,63.389,74.483,95.194,18.358
1573.000000,282.759,0,233.551,0,253.402,0,227.747,140.642,78.822,78.841,102.308,18.736
1574.000000,294.869,0,221.531,0,259.271,58.771,219.838,209.655,76.943,77.068,93.698,15.894
1575.000000,279.665,0,206.99,0,233.05,0,205.404,165.691,82.543,82.4,97.356,20.205
1576.000000,292.621,0,251.573,0,298.385,0,249.641,250.279,100.333,100.149,102.456,22.079
1577.000000,297.98,0,246.949,0,287.763,43.508,256.407,202.312,93.568,93.724,103.767,20.915
1578.000000,315.978,0,259.231,0,292.342,0,276.57,126.583,75.195,109.695,114.322,20.356
1579.000000,304.159,0,220.085,0,263.507,0,236.348,184.258,91.233,93.138,108.269,19.345
1580.000000,257.742,0,215.958,0,230.657,0,231.21,65.336,64.849,91.054,111.058,18.583
1581.000000,281.22,0,237.655,0,263.491,0,255.561,133.135,100.751,100.562,141.133,23.022
1582.000000,247.481,0,208.043,0,246.465,0,223.729,168.424,88.183,88.009,108.842,19.758
1583.000000,273.439,0,206.73,0,252.864,43.999,222.066,182.466,79.067,78.999,101.583,16.341
1584.000000,275.686,0,230.832,0,260.7,61.089,247.108,145.417,86.014,85.931,131.668,25.155
1585.000000,298.841,0,229.385,0,289.619,39.897,246.976,245.701,93.658,89.41,98.034,17.985
1586.000000,281.31,0,180.398,12.766,227.751,57.682,196.061,195.66,88.845,106.216,77.096,17.214
1587.000000,429.11,0,202.979,0,256.182,102.888,218.395,218.189,71.091,75.54,86.777,19.353
1588.000000,415.594,0,191.517,0,241.785,110.849,206.453,206.413,81.204,91.908,81.863,21.481
1589.000000,1089.447,0,235.212,195.713,61.643,61.634,52.649,52.657,20.668,43.696,61.504,24.14
1590.000000,1270.953,0,277.067,70.999,0,0,12.442,45.589,45.069,44.531,61.04,29.612
1591.000000,1244.198,0,270.546,34.75,0,0,16.454,37.172,53.723,63.571,62.606,25.923
1592.000000,1099.812,0,241.293,21.449,0,0,2.399,46.622,49.697,56.629,56.677,23.298
1593.000000,424.879,0,228.045,0,210.388,0,190.637,143.818,90.012,91.483,107.876,24.98
1594.000000,273.776,0,226.813,0,248.049,31.041,239.292,116.739,91.523,94.907,138.316,18.189
1595.000000,925.079,0,221.019,125.921,57.675,48.364,48.364,57.884,21.495,32.519,56.207,19.388
1596.000000,971.038,0,201.663,106.079,0,0,2.264,19.279,19.998,34.841,43.415,17.547
1597.000000,440.658,0,270.423,94.083,199.751,0,173.681,173.971,72.366,72.931,92.141,18.232
1598.000000,424.1,0,190.826,15.383,240.949,109.868,209.498,201.803,112.902,136.861,81.023,19.468
1599.000000,454.935,0,182.219,47.33,229.937,87.885,200.078,194.094,102.12,102.294,77.398,15.946
1600.000000,407.903,0,231.282,0,292.003,110.738,250.35,248.231,97.648,98.028,98.18,23.616
1601.000000,1283.419,0,266.643,168.098,66.675,44.924,60.409,61.715,55.475,59.2,72.098,22.92
1602.000000,1312.09,0,243.158,137.033,0,0,23.718,27.622,29.644,56.345,56.684,20.885
1603.000000,537.196,0,206.562,44.377,204.099,61.367,174.197,173.247,102.361,113.05,78.88,19.218
1604.000000,333.495,0,232.33,0,284.017,126.614,243.155,245.74,130.615,130.976,98.611,19.719
1605.000000,1060.944,0,211.424,176.615,55.136,55.177,47.908,46.56,19.043,89.475,59.027,21.639
1606.000000,1254.715,0,224.973,217.039,0,0,0,4.841,4.916,25.069,70.204,20.737
1607.000000,1250.545,0,225.226,178.527,0,0,3.475,13.42,13.353,47.029,57.792,19.321
1608.000000,1315.035,0,234.925,248.53,0,0,0,0,0,26.511,60.369,15.867
1609.000000,565.956,0,211.919,46.077,212.438,67.324,177.562,176.872,72.495,72.848,84.904,20.394
1610.000000,454.616,0,230.019,0,293.417,121.386,242.723,243.367,99.386,112.124,102.203,18.333
1611.000000,334.653,0,239.574,0,301.743,115.844,252.826,253.506,90.557,92.968,106.148,22.624
1612.000000,379.318,0,237.619,0,299.756,112.576,250.769,251.411,80.582,82.548,105.941,22.541
1613.000000,1023.024,0,186.205,98.5,87.514,19.13,85.997,48.249,32.641,32.634,72.999,18.902
1614.000000,1188.245,0,217.357,229.171,0,0,0,0,4.923,16.135,50.311,17.276
1615.000000,527.859,0,222.064,44.127,221.709,69.918,185.398,191.936,94.98,106.242,89.696,23.025
1616.000000,453.886,0,227.871,0,290.824,135.226,240.453,241.059,98.49,110.591,102.766,21.847
1617.000000,895.857,0,227.643,50.68,60.291,51.844,49.628,77.525,39.919,47.408,65.057,15.773
1618.000000,1184.139,0,276.866,12.256,0,0,12.578,27.876,60.165,63.784,69.894,27.04
1619.000000,460.849,0,256.188,0,245.726,0,213.596,178.94,102.358,103.159,116.012,24.176
1620.000000,229.077,0,193.443,0,217.661,37.534,206.18,112.226,72.097,74.155,108.902,16.721
1621.000000,891.4,0,232.797,39.529,54.818,18.143,52.843,63.134,49.919,51.205,69.948,21.778
1622.000000,924.885,0,216.569,0,0,0,0,39.057,49.491,49.289,47.928,16.562
1623.000000,427.017,0,251.917,0,211.823,0,211.268,46.94,59.277,59.007,100.535,25.455
1624.000000,273.502,0,237.196,0,272.497,0,250.299,104.66,72.869,80.701,85.926,16.75
1625.000000,690.437,0,214.32,0,47.105,0,46.543,0,34.638,49.611,54.814,23.903
1626.000000,867.293,0,304.477,0,0,0,5.877,6.022,6.136,43.286,57.33,30.49
1627.000000,482.643,0,313.893,0,113.683,0,60.652,10.646,39.04,62.224,66.943,29.682
1628.000000,245.466,0,219.936,0.136,223.562,0,147.546,15.077,15.443,44.676,46.592,13.225
1629.000000,496.59,0,209.063,0,45.058,0,0,4.059,4.078,4.213,41.44,17.615
1630.000000,617.981,0,237.676,8.835,0,0,2.149,2.155,2.163,2.151,49.668,17.696
1631.000000,262.394,0,236.78,0,93.753,0,42.961,44.708,46.446,46.605,51.018,21.285
1632.000000,271.896,0,255.038,0,138.07,0,162.72,23.927,25.334,26.362,56.575,22.576
1633.000000,487.416,0,214.095,0,0,0,9.553,9.112,9.585,10.182,36.269,18.247
1634.000000,607.862,0,246.431,0,0,0,1.847,1.878,2.248,9.054,49.826,20.687
1635.000000,260.995,0,231.813,0,107.751,0,50.312,0,0,29.32,39.297,21.589
1636.000000,273.99,0,249.836,0,258.296,0,0,0,41.256,41.026,57.934,18.685
1637.000000,441.055,0,198.5,0,42.949,0,0,0,8.205,8.298,26.228,17.136
1638.000000,554.746,0,220.908,0,0,0,0,0,0,0,22.965,18.978
1639.000000,555.522,0,217.066,0,0,0,0,0,1.672,1.815,23.446,18.079
1640.000000,612.984,0,201.497,0,0,0,0,0,8.758,8.715,49.989,16.289
1641.000000,527.936,0,194.493,0,0,0,0,0,0,0,37.221,18.324
1642.000000,381.63,0,304.863,125.269,0,0,0,0,33.195,33.212,68.609,25.66
1643.000000,330.362,0,263.673,0,220.521,0,80.416,0,7.328,39.27,45.552,26.598
1644.000000,253.497,0,226.844,0,239.562,0,0,0,0,54.762,55.52,22.615
1645.000000,355.046,0,317.493,0,5.708,0,0,0,7.068,8.346,67.515,28.176
1646.000000,415.724,0,373.136,0,0,0,0,0,0,0,77.916,31.564
1647.000000,332.706,0,301.747,0,0,0,0,4.847,4.863,4.838,63.007,26.704
1648.000000,197.831,0,181.534,0,0,0,33.581,36.434,36.568,39.83,40.068,16.421
1649.000000,282.71,0,169.327,0,0,0,0.076,6.973,8.323,8.706,15.401,13.665
1650.000000,438.003,0,209.281,0,0,0,0,0,0,0,0,23.013
1651.000000,308.53,0,254.945,0,0,0,0,40.483,40.662,40.456,40.616,23.777
1652.000000,207.118,0,189.269,0,158.315,0,0,21.494,38.116,37.916,38.072,13.954
1653.000000,385.485,0,183.162,0,42.055,0,0,7.672,7.701,7.662,14.394,16.225
1654.000000,506.461,0,226.256,0,0,0,0,0,0,0,0,21.347
1655.000000,315.358,0,240.377,0,193.605,0,111.916,0,0,16.26,16.041,18.146
1656.000000,245.694,0,228.852,0,231.537,0,0,0.159,0.159,46.458,45.503,17.65
1657.000000,332.8,0,310.704,0,0,0,0,24.438,24.525,70.777,61.783,34.982
1658.000000,308.062,0,289.421,0,73.954,0,0,35.694,36.245,48.775,57.574,26.028
1659.000000,241.769,0,224.838,0,137.155,0,17.925,18.01,18.084,45.655,44.736,18.443
1660.000000,190.007,0,176.874,0,179.482,0,0,2.399,2.379,35.913,35.182,15.385
1661.000000,215.114,0,199.52,0,202.459,0,49.933,5.586,5.707,40.512,39.685,18.054
1662.000000,276.342,0,231.438,0,153.027,0,0,7.918,15.869,35.072,46.019,17.141
1663.000000,296.356,0,270.09,0,190.767,0,0,0,16.013,36.754,53.703,28.775
1664.000000,274.045,0,248.769,0,91.637,0,90.367,32.759,38.616,38.486,38.188,22.851
1665.000000,211.381,0,190.429,0,193.252,0,104.03,0,28.514,27.208,38.373,20.223
1666.000000,235.187,0,211.439,0,73.835,0,16.484,27.735,29.901,29.954,42.596,19.424
1667.000000,365.571,0,329.508,0,0,0,56.005,66.115,66.37,66.888,66.373,34.871
