$USGS 12399500 - Columbia River at International Boundary   1/1/2011-12/31/2015,,
,,
JDAY,QIN,
765.916666666664,3029.89973014071,
765.927083333336,2973.26609032499,
765.9375,2916.63245050928,
765.947916666664,2888.31563060142,
765.958333333336,2831.68199078571,
765.96875,2803.36517087785,
765.979166666664,2769.38498698842,
765.989583333336,2743.89984907135,
766,2718.41471115428,
766.010416666664,2701.42461920956,
766.020833333336,2687.26620925564,
766.03125,2673.10779930171,
766.041666666664,2664.61275332935,
766.052083333336,2658.94938934778,
766.0625,2653.28602536621,
766.072916666664,2650.45434337542,
766.083333333336,2647.62266138464,
766.09375,2644.79097939385,
766.104166666664,2644.79097939385,
766.114583333336,2644.79097939385,
766.125,2644.79097939385,
766.135416666664,2644.79097939385,
766.145833333336,2644.79097939385,
766.15625,2641.95929740306,
766.166666666664,2641.95929740306,
766.177083333336,2653.28602536621,
766.1875,2673.10779930171,
766.197916666664,2695.76125522799,
766.208333333336,2712.75134717271,
766.21875,2729.74143911742,
766.229166666664,2746.73153106214,
766.239583333336,2758.05825902528,
766.25,2769.38498698842,
766.260416666664,2777.88003296078,
766.270833333336,2780.71171495156,
766.28125,2789.20676092392,
766.291666666664,2794.87012490549,
766.302083333336,2814.69189884099,
766.3125,2859.99881069356,
766.322916666664,2888.31563060142,
766.333333333336,2944.94927041713,
766.34375,2973.26609032499,
766.354166666664,3001.58291023285,
766.364583333336,3058.21655004856,
766.375,3086.53336995642,
766.385416666664,3114.85018986428,
766.395833333336,3143.16700977213,
766.40625,3171.48382967999,
766.416666666664,3171.48382967999,
766.427083333336,3199.80064958785,
766.4375,3199.80064958785,
766.447916666664,3228.11746949571,
766.458333333336,3228.11746949571,
766.46875,3256.43428940356,
766.479166666664,3256.43428940356,
766.489583333336,3256.43428940356,
766.5,3256.43428940356,
766.510416666664,3256.43428940356,
766.520833333336,3284.75110931142,
766.53125,3284.75110931142,
766.541666666664,3284.75110931142,
766.552083333336,3284.75110931142,
766.5625,3284.75110931142,
766.572916666664,3284.75110931142,
766.583333333336,3284.75110931142,
766.59375,3284.75110931142,
766.604166666664,3284.75110931142,
766.614583333336,3284.75110931142,
766.625,3284.75110931142,
766.635416666664,3284.75110931142,
766.645833333336,3284.75110931142,
766.65625,3284.75110931142,
766.666666666664,3284.75110931142,
766.677083333336,3284.75110931142,
766.6875,3284.75110931142,
766.697916666664,3284.75110931142,
766.708333333336,3284.75110931142,
766.71875,3284.75110931142,
766.729166666664,3284.75110931142,
766.739583333336,3284.75110931142,
766.75,3284.75110931142,
766.760416666664,3313.06792921928,
766.770833333336,3313.06792921928,
766.78125,3313.06792921928,
766.791666666664,3313.06792921928,
766.802083333336,3313.06792921928,
766.8125,3313.06792921928,
766.822916666664,3313.06792921928,
766.833333333336,3313.06792921928,
766.84375,3313.06792921928,
766.854166666664,3313.06792921928,
766.864583333336,3313.06792921928,
766.875,3313.06792921928,
766.885416666664,3284.75110931142,
766.895833333336,3284.75110931142,
766.90625,3284.75110931142,
766.916666666664,3284.75110931142,
766.927083333336,3284.75110931142,
766.9375,3284.75110931142,
766.947916666664,3284.75110931142,
766.958333333336,3284.75110931142,
766.96875,3256.43428940356,
766.979166666664,3228.11746949571,
766.989583333336,3171.48382967999,
767,3143.16700977213,
767.010416666664,3114.85018986428,
767.020833333336,3058.21655004856,
767.03125,3001.58291023285,
767.041666666664,2944.94927041713,
767.052083333336,2888.31563060142,
767.0625,2859.99881069356,
767.072916666664,2803.36517087785,
767.083333333336,2769.38498698842,
767.09375,2738.23648508978,
767.104166666664,2712.75134717271,
767.114583333336,2695.76125522799,
767.125,2678.77116328328,
767.135416666664,2670.27611731092,
767.145833333336,2661.78107133856,
767.15625,2656.11770735699,
767.166666666664,2661.78107133856,
767.177083333336,2678.77116328328,
767.1875,2698.59293721878,
767.197916666664,2715.58302916349,
767.208333333336,2735.40480309899,
767.21875,2763.72162300685,
767.229166666664,2794.87012490549,
767.239583333336,2823.18694481335,
767.25,2859.99881069356,
767.260416666664,2888.31563060142,
767.270833333336,2916.63245050928,
767.28125,2973.26609032499,
767.291666666664,3001.58291023285,
767.302083333336,3029.89973014071,
767.3125,3058.21655004856,
767.322916666664,3086.53336995642,
767.333333333336,3086.53336995642,
767.34375,3086.53336995642,
767.354166666664,3086.53336995642,
767.364583333336,3114.85018986428,
767.375,3143.16700977213,
767.385416666664,3143.16700977213,
767.395833333336,3171.48382967999,
767.40625,3171.48382967999,
767.416666666664,3171.48382967999,
767.427083333336,3199.80064958785,
767.4375,3199.80064958785,
767.447916666664,3199.80064958785,
767.458333333336,3199.80064958785,
767.46875,3228.11746949571,
767.479166666664,3228.11746949571,
767.489583333336,3228.11746949571,
767.5,3228.11746949571,
767.510416666664,3228.11746949571,
767.520833333336,3228.11746949571,
767.53125,3228.11746949571,
767.541666666664,3228.11746949571,
767.552083333336,3228.11746949571,
767.5625,3228.11746949571,
767.572916666664,3228.11746949571,
767.583333333336,3228.11746949571,
767.59375,3228.11746949571,
767.604166666664,3228.11746949571,
767.614583333336,3228.11746949571,
767.625,3228.11746949571,
767.635416666664,3228.11746949571,
767.645833333336,3228.11746949571,
767.65625,3228.11746949571,
767.666666666664,3228.11746949571,
767.677083333336,3228.11746949571,
767.6875,3228.11746949571,
767.697916666664,3228.11746949571,
767.708333333336,3228.11746949571,
767.71875,3228.11746949571,
767.729166666664,3228.11746949571,
767.739583333336,3228.11746949571,
767.75,3228.11746949571,
767.760416666664,3228.11746949571,
767.770833333336,3228.11746949571,
767.78125,3228.11746949571,
767.791666666664,3228.11746949571,
767.802083333336,3228.11746949571,
767.8125,3228.11746949571,
767.822916666664,3228.11746949571,
767.833333333336,3228.11746949571,
767.84375,3228.11746949571,
767.854166666664,3228.11746949571,
767.864583333336,3228.11746949571,
767.875,3228.11746949571,
767.885416666664,3199.80064958785,
767.895833333336,3171.48382967999,
767.90625,3143.16700977213,
767.916666666664,3114.85018986428,
767.927083333336,3086.53336995642,
767.9375,3058.21655004856,
767.947916666664,3029.89973014071,
767.958333333336,2973.26609032499,
767.96875,2944.94927041713,
767.979166666664,2916.63245050928,
767.989583333336,2888.31563060142,
768,2859.99881069356,
768.010416666664,2831.68199078571,
768.020833333336,2803.36517087785,
768.03125,2769.38498698842,
768.041666666664,2735.40480309899,
768.052083333336,2709.91966518192,
768.0625,2687.26620925564,
768.072916666664,2667.44443532014,
768.083333333336,2653.28602536621,
768.09375,2636.29593342149,
768.104166666664,2627.80088744914,
768.114583333336,2619.30584147678,
768.125,2613.64247749521,
768.135416666664,2610.81079550442,
768.145833333336,2607.97911351364,
768.15625,2605.14743152285,
768.166666666664,2607.97911351364,
768.177083333336,2633.46425143071,
768.1875,2664.61275332935,
768.197916666664,2701.42461920956,
768.208333333336,2735.40480309899,
768.21875,2766.55330499764,
768.229166666664,2794.87012490549,
768.239583333336,2823.18694481335,
768.25,2859.99881069356,
768.260416666664,2888.31563060142,
768.270833333336,2916.63245050928,
768.28125,2944.94927041713,
768.291666666664,2973.26609032499,
768.302083333336,3001.58291023285,
768.3125,3029.89973014071,
768.322916666664,3058.21655004856,
768.333333333336,3086.53336995642,
768.34375,3114.85018986428,
768.354166666664,3143.16700977213,
768.364583333336,3143.16700977213,
768.375,3171.48382967999,
768.385416666664,3171.48382967999,
768.395833333336,3199.80064958785,
768.40625,3199.80064958785,
768.416666666664,3199.80064958785,
768.427083333336,3199.80064958785,
768.4375,3199.80064958785,
768.447916666664,3199.80064958785,
768.458333333336,3171.48382967999,
768.46875,3171.48382967999,
768.479166666664,3171.48382967999,
768.489583333336,3171.48382967999,
768.5,3171.48382967999,
768.510416666664,3171.48382967999,
768.520833333336,3171.48382967999,
768.53125,3171.48382967999,
768.541666666664,3171.48382967999,
768.552083333336,3199.80064958785,
768.5625,3199.80064958785,
768.572916666664,3199.80064958785,
768.583333333336,3199.80064958785,
768.59375,3199.80064958785,
768.604166666664,3199.80064958785,
768.614583333336,3199.80064958785,
768.625,3199.80064958785,
768.635416666664,3199.80064958785,
768.645833333336,3199.80064958785,
768.65625,3199.80064958785,
768.666666666664,3199.80064958785,
768.677083333336,3199.80064958785,
768.6875,3199.80064958785,
768.697916666664,3199.80064958785,
768.708333333336,3199.80064958785,
768.71875,3199.80064958785,
768.729166666664,3199.80064958785,
768.739583333336,3228.11746949571,
768.75,3228.11746949571,
768.760416666664,3228.11746949571,
768.770833333336,3228.11746949571,
768.78125,3228.11746949571,
768.791666666664,3228.11746949571,
768.802083333336,3228.11746949571,
768.8125,3228.11746949571,
768.822916666664,3228.11746949571,
768.833333333336,3228.11746949571,
768.84375,3228.11746949571,
768.854166666664,3199.80064958785,
768.864583333336,3199.80064958785,
768.875,3199.80064958785,
768.885416666664,3171.48382967999,
768.895833333336,3114.85018986428,
768.90625,3058.21655004856,
768.916666666664,3029.89973014071,
768.927083333336,2973.26609032499,
768.9375,2944.94927041713,
768.947916666664,2888.31563060142,
768.958333333336,2859.99881069356,
768.96875,2831.68199078571,
768.979166666664,2811.86021685021,
768.989583333336,2777.88003296078,
769,2743.89984907135,
769.010416666664,2712.75134717271,
769.020833333336,2687.26620925564,
769.03125,2661.78107133856,
769.041666666664,2644.79097939385,
769.052083333336,2627.80088744914,
769.0625,2613.64247749521,
769.072916666664,2602.31574953206,
769.083333333336,2593.82070355971,
769.09375,2588.15733957814,
769.104166666664,2585.32565758735,
769.114583333336,2585.32565758735,
769.125,2582.49397559656,
769.135416666664,2576.83061161499,
769.145833333336,2576.83061161499,
769.15625,2576.83061161499,
769.166666666664,2579.66229360578,
769.177083333336,2588.15733957814,
769.1875,2616.47415948599,
769.197916666664,2647.62266138464,
769.208333333336,2681.60284527406,
769.21875,2721.24639314506,
769.229166666664,2735.40480309899,
769.239583333336,2758.05825902528,
769.25,2792.03844291471,
769.260416666664,2831.68199078571,
769.270833333336,2888.31563060142,
769.28125,2944.94927041713,
769.291666666664,3001.58291023285,
769.302083333336,3029.89973014071,
769.3125,3058.21655004856,
769.322916666664,3058.21655004856,
769.333333333336,3086.53336995642,
769.34375,3114.85018986428,
769.354166666664,3114.85018986428,
769.364583333336,3143.16700977213,
769.375,3143.16700977213,
769.385416666664,3171.48382967999,
769.395833333336,3171.48382967999,
769.40625,3171.48382967999,
769.416666666664,3199.80064958785,
769.427083333336,3199.80064958785,
769.4375,3199.80064958785,
769.447916666664,3199.80064958785,
769.458333333336,3199.80064958785,
769.46875,3199.80064958785,
769.479166666664,3199.80064958785,
769.489583333336,3199.80064958785,
769.5,3199.80064958785,
769.510416666664,3199.80064958785,
769.520833333336,3228.11746949571,
769.53125,3228.11746949571,
769.541666666664,3228.11746949571,
769.552083333336,3228.11746949571,
769.5625,3228.11746949571,
769.572916666664,3228.11746949571,
769.583333333336,3228.11746949571,
769.59375,3228.11746949571,
769.604166666664,3228.11746949571,
769.614583333336,3228.11746949571,
769.625,3228.11746949571,
769.635416666664,3228.11746949571,
769.645833333336,3228.11746949571,
769.65625,3228.11746949571,
769.666666666664,3228.11746949571,
769.677083333336,3228.11746949571,
769.6875,3228.11746949571,
769.697916666664,3228.11746949571,
769.708333333336,3228.11746949571,
769.71875,3228.11746949571,
769.729166666664,3228.11746949571,
769.739583333336,3228.11746949571,
769.75,3228.11746949571,
769.760416666664,3228.11746949571,
769.770833333336,3228.11746949571,
769.78125,3228.11746949571,
769.791666666664,3228.11746949571,
769.802083333336,3228.11746949571,
769.8125,3228.11746949571,
769.822916666664,3228.11746949571,
769.833333333336,3228.11746949571,
769.84375,3228.11746949571,
769.854166666664,3228.11746949571,
769.864583333336,3228.11746949571,
769.875,3228.11746949571,
769.885416666664,3199.80064958785,
769.895833333336,3199.80064958785,
769.90625,3171.48382967999,
769.916666666664,3171.48382967999,
769.927083333336,3171.48382967999,
769.9375,3171.48382967999,
769.947916666664,3143.16700977213,
769.958333333336,3143.16700977213,
769.96875,3143.16700977213,
769.979166666664,3143.16700977213,
769.989583333336,3143.16700977213,
770,3114.85018986428,
770.010416666664,3058.21655004856,
770.020833333336,3001.58291023285,
770.03125,2944.94927041713,
770.041666666664,2888.31563060142,
770.052083333336,2831.68199078571,
770.0625,2789.20676092392,
770.072916666664,2746.73153106214,
770.083333333336,2707.08798319114,
770.09375,2675.93948129249,
770.104166666664,2653.28602536621,
770.114583333336,2630.63256943992,
770.125,2613.64247749521,
770.135416666664,2599.48406754128,
770.145833333336,2588.15733957814,
770.15625,2582.49397559656,
770.166666666664,2576.83061161499,
770.177083333336,2573.99892962421,
770.1875,2573.99892962421,
770.197916666664,2571.16724763342,
770.208333333336,2571.16724763342,
770.21875,2568.33556564264,
770.229166666664,2568.33556564264,
770.239583333336,2568.33556564264,
770.25,2568.33556564264,
770.260416666664,2596.65238555049,
770.270833333336,2641.95929740306,
770.28125,2670.27611731092,
770.291666666664,2678.77116328328,
770.302083333336,2715.58302916349,
770.3125,2758.05825902528,
770.322916666664,2817.52358083178,
770.333333333336,2859.99881069356,
770.34375,2944.94927041713,
770.354166666664,2973.26609032499,
770.364583333336,3001.58291023285,
770.375,3029.89973014071,
770.385416666664,3058.21655004856,
770.395833333336,3086.53336995642,
770.40625,3086.53336995642,
770.416666666664,3114.85018986428,
770.427083333336,3114.85018986428,
770.4375,3143.16700977213,
770.447916666664,3143.16700977213,
770.458333333336,3171.48382967999,
770.46875,3171.48382967999,
770.479166666664,3171.48382967999,
770.489583333336,3171.48382967999,
770.5,3171.48382967999,
770.510416666664,3171.48382967999,
770.520833333336,3171.48382967999,
770.53125,3171.48382967999,
770.541666666664,3171.48382967999,
770.552083333336,3171.48382967999,
770.5625,3171.48382967999,
770.572916666664,3171.48382967999,
770.583333333336,3171.48382967999,
770.59375,3171.48382967999,
770.604166666664,3171.48382967999,
770.614583333336,3171.48382967999,
770.625,3171.48382967999,
770.635416666664,3171.48382967999,
770.645833333336,3171.48382967999,
770.65625,3171.48382967999,
770.666666666664,3171.48382967999,
770.677083333336,3171.48382967999,
770.6875,3171.48382967999,
770.697916666664,3171.48382967999,
770.708333333336,3143.16700977213,
770.71875,3143.16700977213,
770.729166666664,3114.85018986428,
770.739583333336,3114.85018986428,
770.75,3086.53336995642,
770.760416666664,3086.53336995642,
770.770833333336,3058.21655004856,
770.78125,3058.21655004856,
770.791666666664,3029.89973014071,
770.802083333336,3001.58291023285,
770.8125,3001.58291023285,
770.822916666664,2973.26609032499,
770.833333333336,2973.26609032499,
770.84375,2944.94927041713,
770.854166666664,2944.94927041713,
770.864583333336,2944.94927041713,
770.875,2916.63245050928,
770.885416666664,2916.63245050928,
770.895833333336,2916.63245050928,
770.90625,2888.31563060142,
770.916666666664,2888.31563060142,
770.927083333336,2859.99881069356,
770.9375,2831.68199078571,
770.947916666664,2800.53348888706,
770.958333333336,2766.55330499764,
770.96875,2735.40480309899,
770.979166666664,2704.25630120035,
770.989583333336,2678.77116328328,
771,2658.94938934778,
771.010416666664,2624.96920545835,
771.020833333336,2576.83061161499,
771.03125,2528.69201777164,
771.041666666664,2483.38510591906,
771.052083333336,2438.07819406649,
771.0625,2401.26632818628,
771.072916666664,2364.45446230607,
771.083333333336,2333.30596040742,
771.09375,2307.82082249035,
771.104166666664,2285.16736656407,
771.114583333336,2268.17727461935,
771.125,2254.01886466542,
771.135416666664,2242.69213670228,
771.145833333336,2234.19709072992,
771.15625,2228.53372674835,
771.166666666664,2228.53372674835,
771.177083333336,2222.87036276678,
771.1875,2222.87036276678,
771.197916666664,2222.87036276678,
771.208333333336,2234.19709072992,
771.21875,2273.84063860092,
771.229166666664,2316.31586846271,
771.239583333336,2316.31586846271,
771.25,2333.30596040742,
771.260416666664,2375.78119026921,
771.270833333336,2429.58314809414,
771.28125,2483.38510591906,
771.291666666664,2537.18706374399,
771.302083333336,2593.82070355971,
771.3125,2639.12761541228,
771.322916666664,2670.27611731092,
771.333333333336,2695.76125522799,
771.34375,2715.58302916349,
771.354166666664,2735.40480309899,
771.364583333336,2752.39489504371,
771.375,2766.55330499764,
771.385416666664,2780.71171495156,
771.395833333336,2789.20676092392,
771.40625,2797.70180689628,
771.416666666664,2806.19685286864,
771.427083333336,2811.86021685021,
771.4375,2814.69189884099,
771.447916666664,2814.69189884099,
771.458333333336,2817.52358083178,
771.46875,2817.52358083178,
771.479166666664,2817.52358083178,
771.489583333336,2814.69189884099,
771.5,2814.69189884099,
771.510416666664,2809.02853485942,
771.520833333336,2803.36517087785,
771.53125,2794.87012490549,
771.541666666664,2786.37507893314,
771.552083333336,2777.88003296078,
771.5625,2758.05825902528,
771.572916666664,2724.07807513585,
771.583333333336,2687.26620925564,
771.59375,2650.45434337542,
771.604166666664,2613.64247749521,
771.614583333336,2576.83061161499,
771.625,2545.68210971635,
771.635416666664,2514.53360781771,
771.645833333336,2483.38510591906,
771.65625,2460.73164999278,
771.666666666664,2432.41483008492,
771.677083333336,2409.76137415864,
771.6875,2389.93960022314,
771.697916666664,2370.11782628764,
771.708333333336,2353.12773434292,
771.71875,2338.96932438899,
771.729166666664,2324.81091443507,
771.739583333336,2313.48418647192,
771.75,2304.98914049957,
771.760416666664,2313.48418647192,
771.770833333336,2333.30596040742,
771.78125,2361.62278031528,
771.791666666664,2381.44455425078,
771.802083333336,2404.09801017707,
771.8125,2421.08810212178,
771.822916666664,2435.24651207571,
771.833333333336,2449.40492202964,
771.84375,2460.73164999278,
771.854166666664,2469.22669596514,
771.864583333336,2474.89005994671,
771.875,2474.89005994671,
771.885416666664,2477.72174193749,
771.895833333336,2469.22669596514,
771.90625,2463.56333198356,
771.916666666664,2455.06828601121,
771.927083333336,2446.57324003885,
771.9375,2440.90987605728,
771.947916666664,2438.07819406649,
771.958333333336,2432.41483008492,
771.96875,2415.42473814021,
771.979166666664,2387.10791823235,
771.989583333336,2358.79109832449,
772,2330.47427841664,
772.010416666664,2307.82082249035,
772.020833333336,2287.99904855485,
772.03125,2268.17727461935,
772.041666666664,2254.01886466542,
772.052083333336,2231.36540873914,
772.0625,2200.21690684049,
772.072916666664,2169.06840494185,
772.083333333336,2143.58326702478,
772.09375,2120.92981109849,
772.104166666664,2103.93971915378,
772.114583333336,2089.78130919985,
772.125,2078.45458123671,
772.135416666664,2069.95953526435,
772.145833333336,2058.63280730121,
772.15625,2052.96944331964,
772.166666666664,2041.64271535649,
772.177083333336,2035.97935137492,
772.1875,2030.31598739335,
772.197916666664,2021.82094142099,
772.208333333336,2016.15757743942,
772.21875,2010.49421345785,
772.229166666664,2007.66253146707,
772.239583333336,2001.99916748549,
772.25,1999.16748549471,
772.260416666664,1996.33580350392,
772.270833333336,1993.50412151314,
772.28125,1993.50412151314,
772.291666666664,1990.67243952235,
772.302083333336,1990.67243952235,
772.3125,1990.67243952235,
772.322916666664,1987.84075753157,
772.333333333336,1987.84075753157,
772.34375,1993.50412151314,
772.354166666664,2013.32589544864,
772.364583333336,2038.81103336571,
772.375,2064.29617128278,
772.385416666664,2084.11794521828,
772.395833333336,2103.93971915378,
772.40625,2120.92981109849,
772.416666666664,2135.08822105242,
772.427083333336,2146.41494901557,
772.4375,2154.90999498792,
772.447916666664,2163.40504096028,
772.458333333336,2169.06840494185,
772.46875,2174.73176892342,
772.479166666664,2177.56345091421,
772.489583333336,2180.39513290499,
772.5,2177.56345091421,
772.510416666664,2160.57335896949,
772.520833333336,2137.91990304321,
772.53125,2120.92981109849,
772.541666666664,2103.93971915378,
772.552083333336,2092.61299119064,
772.5625,2084.11794521828,
772.572916666664,2075.62289924592,
772.583333333336,2069.95953526435,
772.59375,2061.46448929199,
772.604166666664,2052.96944331964,
772.614583333336,2047.30607933807,
772.625,2041.64271535649,
772.635416666664,2038.81103336571,
772.645833333336,2033.14766938414,
772.65625,2030.31598739335,
772.666666666664,2030.31598739335,
772.677083333336,2041.64271535649,
772.6875,2075.62289924592,
772.697916666664,2109.60308313535,
772.708333333336,2137.91990304321,
772.71875,2166.23672295107,
772.729166666664,2200.21690684049,
772.739583333336,2234.19709072992,
772.75,2262.51391063778,
772.760416666664,2287.99904855485,
772.770833333336,2307.82082249035,
772.78125,2324.81091443507,
772.791666666664,2338.96932438899,
772.802083333336,2353.12773434292,
772.8125,2367.28614429685,
772.822916666664,2375.78119026921,
772.833333333336,2384.27623624157,
772.84375,2389.93960022314,
772.854166666664,2395.60296420471,
772.864583333336,2395.60296420471,
772.875,2398.43464619549,
772.885416666664,2398.43464619549,
772.895833333336,2401.26632818628,
772.90625,2401.26632818628,
772.916666666664,2401.26632818628,
772.927083333336,2381.44455425078,
772.9375,2358.79109832449,
772.947916666664,2333.30596040742,
772.958333333336,2310.65250448114,
772.96875,2287.99904855485,
772.979166666664,2271.00895661014,
772.989583333336,2254.01886466542,
773,2242.69213670228,
773.010416666664,2234.19709072992,
773.020833333336,2225.70204475757,
773.03125,2220.03868077599,
773.041666666664,2211.54363480364,
773.052083333336,2191.72186086814,
773.0625,2163.40504096028,
773.072916666664,2137.91990304321,
773.083333333336,2118.09812910771,
773.09375,2101.10803716299,
773.104166666664,2086.94962720907,
773.114583333336,2078.45458123671,
773.125,2067.12785327357,
773.135416666664,2058.63280730121,
773.145833333336,2047.30607933807,
773.15625,2041.64271535649,
773.166666666664,2033.14766938414,
773.177083333336,2024.65262341178,
773.1875,2018.98925943021,
773.197916666664,2013.32589544864,
773.208333333336,2007.66253146707,
773.21875,2001.99916748549,
773.229166666664,1999.16748549471,
773.239583333336,1996.33580350392,
773.25,1993.50412151314,
773.260416666664,1993.50412151314,
773.270833333336,1993.50412151314,
773.28125,1990.67243952235,
773.291666666664,1990.67243952235,
773.302083333336,1996.33580350392,
773.3125,2016.15757743942,
773.322916666664,2041.64271535649,
773.333333333336,2067.12785327357,
773.34375,2098.27635517221,
773.354166666664,2132.25653906164,
773.364583333336,2160.57335896949,
773.375,2188.89017887735,
773.385416666664,2222.87036276678,
773.395833333336,2254.01886466542,
773.40625,2276.67232059171,
773.416666666664,2299.32577651799,
773.427083333336,2319.14755045349,
773.4375,2333.30596040742,
773.447916666664,2353.12773434292,
773.458333333336,2370.11782628764,
773.46875,2387.10791823235,
773.479166666664,2398.43464619549,
773.489583333336,2412.59305614942,
773.5,2423.91978411256,
773.510416666664,2432.41483008492,
773.520833333336,2438.07819406649,
773.53125,2443.74155804806,
773.541666666664,2446.57324003885,
773.552083333336,2449.40492202964,
773.5625,2452.23660402042,
773.572916666664,2452.23660402042,
773.583333333336,2455.06828601121,
773.59375,2455.06828601121,
773.604166666664,2455.06828601121,
773.614583333336,2455.06828601121,
773.625,2455.06828601121,
773.635416666664,2455.06828601121,
773.645833333336,2455.06828601121,
773.65625,2455.06828601121,
773.666666666664,2457.89996800199,
773.677083333336,2457.89996800199,
773.6875,2457.89996800199,
773.697916666664,2457.89996800199,
773.708333333336,2460.73164999278,
773.71875,2460.73164999278,
773.729166666664,2460.73164999278,
773.739583333336,2460.73164999278,
773.75,2460.73164999278,
773.760416666664,2463.56333198356,
773.770833333336,2463.56333198356,
773.78125,2463.56333198356,
773.791666666664,2463.56333198356,
773.802083333336,2463.56333198356,
773.8125,2463.56333198356,
773.822916666664,2463.56333198356,
773.833333333336,2463.56333198356,
773.84375,2463.56333198356,
773.854166666664,2466.39501397435,
773.864583333336,2466.39501397435,
773.875,2463.56333198356,
773.885416666664,2440.90987605728,
773.895833333336,2409.76137415864,
773.90625,2375.78119026921,
773.916666666664,2344.63268837057,
773.927083333336,2304.98914049957,
773.9375,2262.51391063778,
773.947916666664,2222.87036276678,
773.958333333336,2186.05849688657,
773.96875,2154.90999498792,
773.979166666664,2129.42485707085,
773.989583333336,2109.60308313535,
774,2092.61299119064,
774.010416666664,2081.28626322749,
774.020833333336,2069.95953526435,
774.03125,2058.63280730121,
774.041666666664,2047.30607933807,
774.052083333336,2035.97935137492,
774.0625,2027.48430540257,
774.072916666664,2018.98925943021,
774.083333333336,2013.32589544864,
774.09375,2007.66253146707,
774.104166666664,1999.16748549471,
774.114583333336,1996.33580350392,
774.125,1990.67243952235,
774.135416666664,1987.84075753157,
774.145833333336,1985.00907554078,
774.15625,1982.17739354999,
774.166666666664,1979.34571155921,
774.177083333336,1976.51402956842,
774.1875,1976.51402956842,
774.197916666664,1973.68234757764,
774.208333333336,1973.68234757764,
774.21875,1979.34571155921,
774.229166666664,1987.84075753157,
774.239583333336,2016.15757743942,
774.25,2041.64271535649,
774.260416666664,2067.12785327357,
774.270833333336,2086.94962720907,
774.28125,2106.77140114457,
774.291666666664,2120.92981109849,
774.302083333336,2143.58326702478,
774.3125,2166.23672295107,
774.322916666664,2194.55354285892,
774.333333333336,2220.03868077599,
774.34375,2245.52381869307,
774.354166666664,2268.17727461935,
774.364583333336,2287.99904855485,
774.375,2307.82082249035,
774.385416666664,2324.81091443507,
774.395833333336,2338.96932438899,
774.40625,2353.12773434292,
774.416666666664,2367.28614429685,
774.427083333336,2375.78119026921,
774.4375,2384.27623624157,
774.447916666664,2389.93960022314,
774.458333333336,2395.60296420471,
774.46875,2398.43464619549,
774.479166666664,2401.26632818628,
774.489583333336,2404.09801017707,
774.5,2404.09801017707,
774.510416666664,2406.92969216785,
774.520833333336,2406.92969216785,
774.53125,2406.92969216785,
774.541666666664,2409.76137415864,
774.552083333336,2409.76137415864,
774.5625,2409.76137415864,
774.572916666664,2409.76137415864,
774.583333333336,2409.76137415864,
774.59375,2409.76137415864,
774.604166666664,2409.76137415864,
774.614583333336,2409.76137415864,
774.625,2409.76137415864,
774.635416666664,2409.76137415864,
774.645833333336,2409.76137415864,
774.65625,2409.76137415864,
774.666666666664,2409.76137415864,
774.677083333336,2409.76137415864,
774.6875,2409.76137415864,
774.697916666664,2409.76137415864,
774.708333333336,2409.76137415864,
774.71875,2409.76137415864,
774.729166666664,2412.59305614942,
774.739583333336,2418.25642013099,
774.75,2423.91978411256,
774.760416666664,2426.75146610335,
774.770833333336,2429.58314809414,
774.78125,2432.41483008492,
774.791666666664,2432.41483008492,
774.802083333336,2432.41483008492,
774.8125,2432.41483008492,
774.822916666664,2435.24651207571,
774.833333333336,2423.91978411256,
774.84375,2398.43464619549,
774.854166666664,2367.28614429685,
774.864583333336,2338.96932438899,
774.875,2313.48418647192,
774.885416666664,2290.83073054564,
774.895833333336,2271.00895661014,
774.90625,2254.01886466542,
774.916666666664,2228.53372674835,
774.927083333336,2197.38522484971,
774.9375,2166.23672295107,
774.947916666664,2140.75158503399,
774.958333333336,2118.09812910771,
774.96875,2098.27635517221,
774.979166666664,2081.28626322749,
774.989583333336,2064.29617128278,
775,2041.64271535649,
775.010416666664,2024.65262341178,
775.020833333336,2004.83084947628,
775.03125,1987.84075753157,
775.041666666664,1970.85066558685,
775.052083333336,1953.86057364214,
775.0625,1939.70216368821,
775.072916666664,1922.71207174349,
775.083333333336,1908.55366178957,
775.09375,1894.39525183564,
775.104166666664,1883.0685238725,
775.114583333336,1871.74179590935,
775.125,1860.41506794621,
775.135416666664,1851.92002197385,
775.145833333336,1840.59329401071,
775.15625,1832.09824803835,
775.166666666664,1829.26656604757,
775.177083333336,1829.26656604757,
775.1875,1837.76161201992,
775.197916666664,1846.25665799228,
775.208333333336,1854.75170396464,
775.21875,1863.246749937,
775.229166666664,1874.57347790014,
775.239583333336,1857.58338595542,
775.25,1868.91011391857,
775.260416666664,1905.72197979878,
775.270833333336,1942.53384567899,
775.28125,1959.52393762371,
775.291666666664,1985.00907554078,
775.302083333336,2024.65262341178,
775.3125,2069.95953526435,
775.322916666664,2109.60308313535,
775.333333333336,2152.07831299714,
775.34375,2194.55354285892,
775.354166666664,2242.69213670228,
775.364583333336,2273.84063860092,
775.375,2299.32577651799,
775.385416666664,2319.14755045349,
775.395833333336,2336.13764239821,
775.40625,2353.12773434292,
775.416666666664,2367.28614429685,
775.427083333336,2381.44455425078,
775.4375,2389.93960022314,
775.447916666664,2395.60296420471,
