$Columbia River At International Boundary (CIBW) water temperature, degrees C (1/1/2011-12/31/2015)
,
JDAY,TIN
243.917,18.8
243.927,18.8
243.938,18.8
243.948,18.8
243.958,18.8
243.969,18.8
243.979,18.6
243.99,18.4
244,18.3
244.01,18.3
244.021,18.2
244.031,18.2
244.042,18.2
244.052,18.1
244.063,18.1
244.073,18.1
244.083,18.1
244.094,18.1
244.104,18
244.115,18
244.125,18
244.135,18
244.146,18
244.156,18
244.167,18
244.177,18
244.188,18
244.198,17.9
244.208,17.9
244.219,17.9
244.229,17.9
244.24,17.9
244.25,17.9
244.26,17.9
244.271,17.9
244.281,17.9
244.292,17.9
244.302,17.9
244.313,17.9
244.323,17.9
244.333,18
244.344,18
244.354,18.1
244.365,18
244.375,18.2
244.385,18.5
244.396,18.6
244.406,18.7
244.417,18.7
244.427,18.7
244.438,18.8
244.448,18.7
244.458,18.8
244.469,18.8
244.479,18.8
244.49,18.9
244.5,18.9
244.51,18.9
244.521,18.9
244.531,19
244.542,19
244.552,19
244.563,19
244.573,19
244.583,19
244.594,19
244.604,19
244.615,19
244.625,19.1
244.635,19
244.646,19
244.656,19.1
244.667,19
244.677,19
244.688,19
244.698,19.1
244.708,19
244.719,19
244.729,19.1
244.74,19.1
244.75,19.1
244.76,19.1
244.771,19.1
244.781,19.1
244.792,19.1
244.802,19.1
244.813,19.1
244.823,19.1
244.833,19.1
244.844,19.1
244.854,19.1
244.865,19.1
244.875,19.1
244.885,19.1
244.896,19.1
244.906,19.1
244.917,19.1
244.927,19
244.938,19
244.948,19
244.958,19
244.969,19
244.979,18.9
244.99,18.7
245,18.5
245.01,18.5
245.021,18.4
245.031,18.4
245.042,18.4
245.052,18.3
245.063,18.3
245.073,18.2
245.083,18.2
245.094,18.2
245.104,18.1
245.115,18.1
245.125,18.1
245.135,18
245.146,18
245.156,18
245.167,18
245.177,18
245.188,17.9
245.198,17.9
245.208,17.9
245.219,17.9
245.229,17.9
245.24,17.8
245.25,17.8
245.26,17.8
245.271,17.8
245.281,17.8
245.292,17.8
245.302,17.8
245.313,17.8
245.323,17.8
245.333,18
245.344,18.3
245.354,18.5
245.365,18.6
245.375,18.6
245.385,18.6
245.396,18.6
245.406,18.6
245.417,18.7
245.427,18.7
245.438,18.7
245.448,18.7
245.458,18.7
245.469,18.8
245.479,18.8
245.49,18.8
245.5,18.8
245.51,18.8
245.521,18.8
245.531,18.8
245.542,18.8
245.552,18.8
245.563,18.8
245.573,18.8
245.583,18.8
245.594,18.8
245.604,18.8
245.615,18.8
245.625,18.8
245.635,18.8
245.646,18.8
245.656,18.9
245.667,18.9
245.677,18.9
245.688,18.9
245.698,18.9
245.708,18.9
245.719,18.9
245.729,18.9
245.74,18.9
245.75,18.9
245.76,18.9
245.771,18.9
245.781,18.9
245.792,18.9
245.802,18.8
245.813,18.9
245.823,18.8
245.833,18.8
245.844,18.8
245.854,18.8
245.865,18.8
245.875,18.8
245.885,18.8
245.896,18.8
245.906,18.7
245.917,18.8
245.927,18.7
245.938,18.7
245.948,18.7
245.958,18.7
245.969,18.7
245.979,18.7
245.99,18.6
246,18.6
246.01,18.6
246.021,18.4
246.031,18.4
246.042,18.3
246.052,18.3
246.063,18.3
246.073,18.3
246.083,18.3
246.094,18.2
246.104,18.1
246.115,17.9
246.125,17.8
246.135,17.8
246.146,17.7
246.156,17.7
246.167,17.6
246.177,17.6
246.188,17.6
246.198,17.6
246.208,17.6
246.219,17.5
246.229,17.5
246.24,17.5
246.25,17.5
246.26,17.5
246.271,17.4
246.281,17.4
246.292,17.5
246.302,17.5
246.313,17.6
246.323,17.6
246.333,17.8
246.344,18.1
246.354,18.3
246.365,18.3
246.375,18.4
246.385,18.4
246.396,18.4
246.406,18.4
246.417,18.4
246.427,18.4
246.438,18.4
246.448,18.4
246.458,18.4
246.469,18.5
246.479,18.5
246.49,18.5
246.5,18.5
246.51,18.5
246.521,18.6
246.531,18.6
246.542,18.6
246.552,18.6
246.563,18.7
246.573,18.7
246.583,18.7
246.594,18.7
246.604,18.7
246.615,18.7
246.625,18.7
246.635,18.7
246.646,18.8
246.656,18.7
246.667,18.8
246.677,18.8
246.688,18.8
246.698,18.8
246.708,18.8
246.719,18.8
246.729,18.8
246.74,18.9
246.75,18.8
246.76,18.8
246.771,18.8
246.781,18.8
246.792,18.8
246.802,18.8
246.813,18.8
246.823,18.8
246.833,18.8
246.844,18.8
246.854,18.8
246.865,18.7
246.875,18.7
246.885,18.7
246.896,18.7
246.906,18.7
246.917,18.7
246.927,18.7
246.938,18.7
246.948,18.6
246.958,18.5
246.969,18.4
246.979,18.4
246.99,18.4
247,18.3
247.01,18.2
247.021,18.1
247.031,17.9
247.042,17.8
247.052,17.8
247.063,17.8
247.073,17.7
247.083,17.7
247.094,17.7
247.104,17.6
247.115,17.6
247.125,17.6
247.135,17.5
247.146,17.5
247.156,17.5
247.167,17.5
247.177,17.5
247.188,17.5
247.198,17.5
247.208,17.5
247.219,17.4
247.229,17.4
247.24,17.4
247.25,17.4
247.26,17.4
247.271,17.4
247.281,17.4
247.292,17.4
247.302,17.4
247.313,17.4
247.323,17.5
247.333,17.6
247.344,17.8
247.354,17.9
247.365,18
247.375,18.1
247.385,18.2
247.396,18.3
247.406,18.3
247.417,18.3
247.427,18.3
247.438,18.4
247.448,18.4
247.458,18.4
247.469,18.4
247.479,18.5
247.49,18.5
247.5,18.5
247.51,18.5
247.521,18.5
247.531,18.5
247.542,18.5
247.552,18.6
247.563,18.6
247.573,18.6
247.583,18.6
247.594,18.6
247.604,18.7
247.615,18.7
247.625,18.7
247.635,18.7
247.646,18.7
247.656,18.7
247.667,18.8
247.677,18.8
247.688,18.8
247.698,18.8
247.708,18.8
247.719,18.8
247.729,18.8
247.74,18.8
247.75,18.8
247.76,18.8
247.771,18.8
247.781,18.8
247.792,18.8
247.802,18.8
247.813,18.6
247.823,18.6
247.833,18.5
247.844,18.5
247.854,18.5
247.865,18.5
247.875,18.3
247.885,18.2
247.896,18.1
247.906,18
247.917,18
247.927,18
247.938,17.9
247.948,17.9
247.958,18
247.969,17.8
247.979,17.8
247.99,17.8
248,17.7
248.01,17.7
248.021,17.7
248.031,17.7
248.042,17.7
248.052,17.6
248.063,17.6
248.073,17.6
248.083,17.6
248.094,17.5
248.104,17.5
248.115,17.5
248.125,17.5
248.135,17.4
248.146,17.4
248.156,17.4
248.167,17.4
248.177,17.4
248.188,17.4
248.198,17.3
248.208,17.3
248.219,17.3
248.229,17.3
248.24,17.3
248.25,17.3
248.26,17.3
248.271,17.2
248.281,17.2
248.292,17.2
248.302,17.3
248.313,17.3
248.323,17.4
248.333,17.5
248.344,17.5
248.354,17.5
248.365,17.5
248.375,17.5
248.385,17.5
248.396,17.5
248.406,17.6
248.417,17.9
248.427,18.2
248.438,18.2
248.448,18.2
248.458,18.3
248.469,18.3
248.479,18.3
248.49,18.3
248.5,18.3
248.51,18.3
248.521,18.4
248.531,18.4
248.542,18.4
248.552,18.4
248.563,18.5
248.573,18.4
248.583,18.4
248.594,18.4
248.604,18.5
248.615,18.5
248.625,18.5
248.635,18.5
248.646,18.5
248.656,18.5
248.667,18.5
248.677,18.5
248.688,18.5
248.698,18.5
248.708,18.5
248.719,18.5
248.729,18.5
248.74,18.5
248.75,18.5
248.76,18.5
248.771,18.4
248.781,18.4
248.792,18.4
248.802,18.4
248.813,18.4
248.823,18.4
248.833,18.4
248.844,18.4
248.854,18.3
248.865,18.3
248.875,18.3
248.885,18.3
248.896,18.3
248.906,18.3
248.917,18.2
248.927,18.3
248.938,18.2
248.948,18.2
248.958,18
248.969,17.9
248.979,17.9
248.99,17.8
249,17.6
249.01,17.4
249.021,17.3
249.031,17.2
249.042,17.2
249.052,17.2
249.063,17.1
249.073,17
249.083,17
249.094,17
249.104,17
249.115,16.9
249.125,16.9
249.135,16.9
249.146,16.8
249.156,16.8
249.167,16.8
249.177,16.8
249.188,16.7
249.198,16.7
249.208,16.7
249.219,16.7
249.229,16.7
249.24,16.7
249.25,16.6
249.26,16.6
249.271,16.6
249.281,16.6
249.292,16.6
249.302,16.7
249.313,16.7
249.323,16.9
249.333,17.1
249.344,17.2
249.354,17.3
249.365,17.4
249.375,17.6
249.385,17.7
249.396,17.7
249.406,17.7
249.417,17.7
249.427,17.7
249.438,17.8
249.448,17.8
249.458,17.8
249.469,17.8
249.479,17.8
249.49,17.9
249.5,17.9
249.51,17.9
249.521,17.9
249.531,17.9
249.542,17.9
249.552,17.9
249.563,18
249.573,18
249.583,18
249.594,18
249.604,18
249.615,18
249.625,18
249.635,18.1
249.646,18.1
249.656,18.1
249.667,18
249.677,18.1
249.688,18.1
249.698,18.1
249.708,18.1
249.719,18.1
249.729,18.1
249.74,18.1
249.75,18.1
249.76,18.1
249.771,18.2
249.781,18.1
249.792,18.1
249.802,18
249.813,18.1
249.823,18.1
249.833,18
249.844,18
249.854,18
249.865,18
249.875,17.8
249.885,17.7
249.896,17.6
249.906,17.6
249.917,17.6
249.927,17.4
249.938,17.3
249.948,17.2
249.958,17.2
249.969,17.2
249.979,17.2
249.99,17.1
250,17.1
250.01,17
250.021,16.9
250.031,16.8
250.042,16.8
250.052,16.8
250.063,16.8
250.073,16.8
250.083,16.8
250.094,16.7
250.104,16.8
250.115,16.7
250.125,16.8
250.135,16.7
250.146,16.7
250.156,16.7
250.167,16.7
250.177,16.7
250.188,16.7
250.198,16.7
250.208,16.7
250.219,16.7
250.229,16.7
250.24,16.7
250.25,16.7
250.26,16.7
250.271,16.8
250.281,16.8
250.292,16.8
250.302,16.8
250.313,16.8
250.323,16.8
250.333,16.8
250.344,16.8
250.354,16.8
250.365,16.9
250.375,17.1
250.385,17.3
250.396,17.4
250.406,17.4
250.417,17.4
250.427,17.5
250.438,17.5
250.448,17.5
250.458,17.7
250.469,17.9
250.479,17.8
250.49,17.8
250.5,17.9
250.51,17.9
250.521,18
250.531,17.9
250.542,17.9
250.552,18
250.563,18
250.573,18
250.583,18
250.594,18
250.604,18
250.615,18
250.625,18
250.635,18
250.646,18
250.656,18.1
250.667,18.1
250.677,18.1
250.688,18.1
250.698,18.1
250.708,18.1
250.719,18.1
250.729,18.1
250.74,18.1
250.75,18.1
250.76,18.1
250.771,18.1
250.781,18.1
250.792,18.1
250.802,18
250.813,18
250.823,18
250.833,18
250.844,18
250.854,18
250.865,18
250.875,18
250.885,18
250.896,18
250.906,18
250.917,17.9
250.927,17.9
250.938,17.9
250.948,17.9
250.958,17.8
250.969,17.7
250.979,17.6
250.99,17.6
251,17.6
251.01,17.6
251.021,17.4
251.031,17.3
251.042,17.2
251.052,17.2
251.063,17.1
251.073,17
251.083,17
251.094,17
251.104,17
251.115,17
251.125,17
251.135,17
251.146,17
251.156,17
251.167,17
251.177,17
251.188,17
251.198,17
251.208,17
251.219,17
251.229,17
251.24,17
251.25,17.2
251.26,17.3
251.271,17.4
251.281,17.5
251.292,17.5
251.302,17.5
251.313,17.4
251.323,17.4
251.333,17.4
251.344,17.4
251.354,17.5
251.365,17.4
251.375,17.5
251.385,17.5
251.396,17.5
251.406,17.5
251.417,17.5
251.427,17.6
251.438,17.6
251.448,17.6
251.458,17.6
251.469,17.6
251.479,17.7
251.49,17.7
251.5,17.8
251.51,17.7
251.521,17.7
251.531,17.7
251.542,17.7
251.552,17.8
251.563,17.8
251.573,17.8
251.583,17.8
251.594,17.8
251.604,17.8
251.615,17.8
251.625,17.9
251.635,17.8
251.646,17.9
251.656,17.9
251.667,18
251.677,18.1
251.688,18.1
251.698,18.1
251.708,18.1
251.719,18.1
251.729,18.1
251.74,18.1
251.75,18.1
251.76,18.1
251.771,18.1
251.781,18.1
251.792,18.1
251.802,18
251.813,18.1
251.823,18
251.833,18
251.844,18
251.854,18
251.865,18
251.875,18
251.885,18
251.896,18
251.906,18
251.917,18
251.927,17.8
251.938,17.7
251.948,17.7
251.958,17.7
251.969,17.7
251.979,17.7
251.99,17.6
252,17.5
252.01,17.4
252.021,17.3
252.031,17.2
252.042,17.2
252.052,17.1
252.063,17.1
252.073,17.1
252.083,17.1
252.094,17.1
252.104,17.1
252.115,17.1
252.125,17.1
252.135,17.1
252.146,17.1
252.156,17
252.167,17
252.177,17
252.188,17
252.198,17.1
252.208,17.1
252.219,17.1
252.229,17
252.24,17
252.25,17
252.26,17
252.271,17
252.281,17
252.292,17
252.302,17
252.313,17
252.323,17
252.333,17
252.344,17
252.354,17
252.365,17
252.375,17
252.385,17.1
252.396,17.1
252.406,17.1
252.417,17.2
252.427,17.4
252.438,17.5
252.448,17.6
252.458,17.7
252.469,17.8
252.479,17.9
252.49,17.9
252.5,17.9
252.51,17.9
252.521,17.9
252.531,17.9
252.542,17.9
252.552,18
252.563,18
252.573,18
252.583,18
252.594,18
252.604,18
252.615,18
252.625,18
252.635,18
252.646,18
252.656,18
252.667,18
252.677,18
252.688,18
252.698,18.1
252.708,18
252.719,18
252.729,18.1
252.74,18.1
252.75,18.1
252.76,18
252.771,18
252.781,18
252.792,18
252.802,18
252.813,18
252.823,18
252.833,18
252.844,18
252.854,18
252.865,18
252.875,17.9
252.885,18
252.896,17.9
252.906,17.9
252.917,17.9
252.927,17.9
252.938,17.9
252.948,17.9
252.958,17.9
252.969,17.7
252.979,17.6
252.99,17.5
253,17.4
253.01,17.3
253.021,17.2
253.031,17.2
253.042,17.2
253.052,17.2
253.063,17.1
253.073,17.1
253.083,17.1
253.094,17.1
253.104,17.1
253.115,17.1
253.125,17.1
253.135,17
253.146,17
253.156,17
253.167,17
253.177,17
253.188,17
253.198,17
253.208,17
253.219,17
253.229,17
253.24,17
253.25,17
253.26,17
253.271,17
253.281,17
253.292,16.9
253.302,17
253.313,17.1
253.323,17.1
253.333,17.2
253.344,17.2
253.354,17.2
253.365,17.2
253.375,17.3
253.385,17.4
253.396,17.5
253.406,17.6
253.417,17.6
253.427,17.6
253.438,17.6
253.448,17.6
253.458,17.6
253.469,17.6
253.479,17.7
253.49,17.7
253.5,17.7
253.51,17.7
253.521,17.8
253.531,17.7
253.542,17.8
253.552,17.8
253.563,17.9
253.573,17.8
253.583,17.9
253.594,17.9
253.604,17.9
253.615,17.9
253.625,17.9
253.635,17.9
253.646,18
253.656,17.9
253.667,18
253.677,18
253.688,18
253.698,18
253.708,18
253.719,17.9
253.729,18
253.74,17.9
253.75,17.9
253.76,18
253.771,18
253.781,17.9
253.792,17.9
253.802,17.9
253.813,17.9
253.823,17.9
253.833,17.9
253.844,17.9
253.854,17.9
253.865,17.9
253.875,17.9
253.885,18
253.896,18
253.906,18.1
253.917,18.1
253.927,18
253.938,18
253.948,17.9
253.958,17.8
253.969,17.7
253.979,17.6
253.99,17.6
254,17.5
254.01,17.5
254.021,17.4
254.031,17.4
254.042,17.4
254.052,17.3
254.063,17.3
254.073,17.3
254.083,17.3
254.094,17.2
254.104,17.2
254.115,17.2
254.125,17.2
254.135,17.2
254.146,17.2
254.156,17.2
254.167,17.2
254.177,17.1
254.188,17.1
254.198,17.2
254.208,17.2
254.219,17.1
254.229,17.1
254.24,17.1
254.25,17.1
254.26,17.1
254.271,17.1
254.281,17.1
254.292,17.1
254.302,17.3
254.313,17.4
254.323,17.5
254.333,17.5
254.344,17.7
254.354,17.7
254.365,17.8
254.375,17.9
254.385,17.9
254.396,17.9
254.406,17.9
254.417,17.9
254.427,18
254.438,18
254.448,18
254.458,18
254.469,18
254.479,18
254.49,18.1
254.5,18.1
254.51,18.1
254.521,18.1
254.531,18.2
254.542,18.2
254.552,18.2
254.563,18.2
254.573,18.2
254.583,18.3
254.594,18.3
254.604,18.3
254.615,18.3
254.625,18.3
254.635,18.3
254.646,18.3
254.656,18.3
254.667,18.3
254.677,18.3
254.688,18.3
254.698,18.2
254.708,18.2
254.719,18.2
254.729,18.3
254.74,18.2
254.75,18.2
254.76,18.2
254.771,18.2
254.781,18.2
254.792,18.2
254.802,18.2
254.813,18.2
254.823,18.2
254.833,18.1
254.844,18
254.854,18
254.865,18
254.875,18
254.885,18
254.896,18
254.906,18
254.917,18
254.927,18
254.938,18
254.948,18
254.958,17.9
254.969,17.8
254.979,17.7
254.99,17.6
255,17.6
255.01,17.5
255.021,17.5
255.031,17.4
255.042,17.4
255.052,17.4
255.063,17.3
255.073,17.3
255.083,17.3
255.094,17.2
255.104,17.2
255.115,17.2
255.125,17.2
255.135,17.2
255.146,17.1
255.156,17.1
255.167,17.1
255.177,17.1
255.188,17.1
255.198,17.1
255.208,17.1
255.219,17.1
255.229,17
255.24,17.1
255.25,17
255.26,17
255.271,17
255.281,17
255.292,17
255.302,17
255.313,17
255.323,17.4
255.333,17.6
255.344,17.7
255.354,17.6
255.365,17.7
255.375,17.8
255.385,17.8
255.396,17.8
255.406,17.9
255.417,17.9
255.427,17.9
255.438,17.9
255.448,17.9
255.458,18
255.469,18
255.479,18
255.49,18
255.5,18.1
255.51,18.1
255.521,18.1
255.531,18.2
255.542,18.2
255.552,18.2
255.563,18.1
255.573,18.2
255.583,18.2
255.594,18.2
255.604,18.2
255.615,18.2
255.625,18.2
255.635,18.3
255.646,18.2
255.656,18.2
255.667,18.2
255.677,18.3
255.688,18.3
255.698,18.3
255.708,18.3
255.719,18.3
255.729,18.3
255.74,18.3
255.75,18.3
255.76,18.3
255.771,18.2
255.781,18.2
255.792,18.2
255.802,18.2
255.813,18.2
255.823,18.2
255.833,18.2
255.844,18.2
255.854,18.2
255.865,18.2
255.875,18.2
255.885,18.2
255.896,18.2
255.906,18.2
255.917,18.2
255.927,18.1
255.938,18
255.948,17.9
255.958,17.9
255.969,17.9
255.979,17.9
255.99,17.9
256,17.8
256.01,17.7
256.021,17.6
256.031,17.5
256.042,17.4
256.052,17.4
256.063,17.4
256.073,17.4
256.083,17.4
256.094,17.4
256.104,17.4
256.115,17.4
256.125,17.4
256.135,17.3
256.146,17.3
256.156,17.3
256.167,17.3
256.177,17.3
256.188,17.3
256.198,17.3
256.208,17.3
256.219,17.2
256.229,17.2
256.24,17.3
256.25,17.2
256.26,17.2
256.271,17.3
256.281,17.2
256.292,17.2
256.302,17.2
256.313,17.2
256.323,17.2
256.333,17.2
256.344,17.3
256.354,17.3
256.365,17.3
256.375,17.6
256.385,17.9
256.396,17.9
256.406,17.9
256.417,17.9
256.427,18
256.438,18
256.448,18
256.458,18
256.469,18
256.479,18
256.49,18.1
256.5,18
256.51,18.1
256.521,18.1
256.531,18.1
256.542,18.1
256.552,18.1
256.563,18.1
256.573,18.1
256.583,18.1
256.594,18.2
256.604,18.2
256.615,18.2
256.625,18.2
256.635,18.2
256.646,18.2
256.656,18.2
256.667,18.3
256.677,18.3
256.688,18.3
256.698,18.3
256.708,18.3
256.719,18.3
256.729,18.3
256.74,18.3
256.75,18.3
256.76,18.2
256.771,18.2
256.781,18.2
256.792,18.3
256.802,18.2
256.813,18.2
256.823,18.2
256.833,18.2
256.844,18.2
256.854,18.2
256.865,18.2
256.875,18.2
256.885,18.3
256.896,18.2
256.906,18.2
256.917,18.2
256.927,18.2
256.938,18.2
256.948,18.2
256.958,18.2
256.969,18.2
256.979,18.2
256.99,18.2
257,18.3
257.01,18.2
257.021,18.1
257.031,18.1
257.042,18
257.052,17.9
257.063,17.9
257.073,17.9
257.083,17.9
257.094,17.9
257.104,17.9
257.115,17.8
257.125,17.8
257.135,17.8
257.146,17.8
257.156,17.8
257.167,17.8
257.177,17.8
257.188,17.7
257.198,17.8
257.208,17.7
257.219,17.7
257.229,17.7
257.24,17.7
257.25,17.8
257.26,17.9
257.271,18
257.281,18
257.292,18
257.302,18
257.313,18
257.323,17.9
257.333,17.9
257.344,17.9
257.354,17.9
257.365,17.9
257.375,17.9
257.385,18
257.396,18
257.406,18
257.417,18
257.427,18
257.438,18
257.448,18
257.458,18
257.469,18.1
257.479,18.2
257.49,18.1
257.5,18.1
257.51,18.1
257.521,18.1
257.531,18.1
257.542,18.2
257.552,18.2
257.563,18.2
257.573,18.2
257.583,18.2
257.594,18.2
257.604,18.2
257.615,18.3
257.625,18.3
257.635,18.3
257.646,18.3
257.656,18.3
257.667,18.3
257.677,18.3
257.688,18.3
257.698,18.3
257.708,18.3
257.719,18.3
257.729,18.3
257.74,18.3
257.75,18.3
257.76,18.3
257.771,18.3
257.781,18.3
257.792,18.3
257.802,18.3
257.813,18.2
257.823,18.2
257.833,18.2
257.844,18.2
257.854,18.2
257.865,18.2
257.875,18.2
257.885,18.2
257.896,18.2
257.906,18.2
257.917,18.2
257.927,18.2
257.938,18.2
257.948,18.2
257.958,18.2
257.969,18.2
257.979,18.1
257.99,18.1
258,18.1
258.01,18.1
258.021,18.1
258.031,18.1
258.042,18.1
258.052,18
258.063,17.9
258.073,17.8
258.083,17.7
258.094,17.7
258.104,17.7
258.115,17.7
258.125,17.7
258.135,17.7
258.146,17.7
258.156,17.7
258.167,17.6
258.177,17.6
258.188,17.6
258.198,17.6
258.208,17.6
258.219,17.6
258.229,17.6
258.24,17.6
258.25,17.5
258.26,17.6
258.271,17.5
258.281,17.6
258.292,17.5
258.302,17.5
258.313,17.5
258.323,17.5
258.333,17.5
258.344,17.5
258.354,17.5
258.365,17.5
258.375,17.5
258.385,17.5
258.396,17.5
258.406,17.5
258.417,17.6
258.427,17.8
258.438,17.8
258.448,17.8
258.458,17.8
258.469,17.8
258.479,17.8
258.49,17.8
258.5,17.8
258.51,17.8
258.521,17.8
258.531,17.8
258.542,17.8
258.552,17.8
258.563,17.8
258.573,17.8
258.583,17.8
258.594,17.9
258.604,17.8
258.615,17.9
258.625,17.8
258.635,17.9
258.646,17.8
258.656,17.8
258.667,17.8
258.677,17.8
258.688,17.8
258.698,17.8
258.708,17.8
258.719,17.8
258.729,17.8
258.74,17.8
258.75,17.8
258.76,17.8
258.771,17.8
258.781,17.8
258.792,17.8
258.802,17.8
258.813,17.7
258.823,17.7
258.833,17.7
258.844,17.7
258.854,17.8
258.865,17.7
258.875,17.8
258.885,17.8
258.896,17.8
258.906,17.7
258.917,17.7
258.927,17.8
258.938,17.7
258.948,17.7
258.958,17.7
258.969,17.7
258.979,17.7
258.99,17.7
259,17.7
259.01,17.6
259.021,17.5
259.031,17.4
259.042,17.3
259.052,17.3
259.063,17.1
259.073,17
259.083,16.9
259.094,16.9
259.104,16.9
259.115,16.9
259.125,16.9
259.135,16.9
259.146,16.8
259.156,16.8
259.167,16.8
259.177,16.8
259.188,16.7
259.198,16.7
259.208,16.7
259.219,16.7
259.229,16.7
259.24,16.6
259.25,16.6
259.26,16.6
259.271,16.6
259.281,16.6
259.292,16.7
259.302,17
259.313,17.1
259.323,17.1
259.333,17.1
259.344,17.1
259.354,17.1
259.365,17.1
259.375,17.1
259.385,17.1
259.396,17.1
259.406,17.1
259.417,17.1
259.427,17.1
259.438,17.1
259.448,17.1
259.458,17.1
259.469,17.1
259.479,17.1
259.49,17.2
259.5,17.2
259.51,17.2
259.521,17.2
259.531,17.2
259.542,17.2
259.552,17.2
259.563,17.2
259.573,17.2
259.583,17.2
259.594,17.3
259.604,17.3
259.615,17.3
259.625,17.3
259.635,17.3
259.646,17.3
259.656,17.3
259.667,17.3
259.677,17.3
259.688,17.4
259.698,17.4
259.708,17.4
259.719,17.4
259.729,17.4
259.74,17.4
259.75,17.4
259.76,17.4
259.771,17.4
259.781,17.4
259.792,17.4
259.802,17.4
259.813,17.4
259.823,17.5
259.833,17.4
259.844,17.3
259.854,17.3
259.865,17.4
259.875,17.3
259.885,17.3
259.896,17.3
259.906,17.3
259.917,17.4
259.927,17.3
259.938,17.3
259.948,17.2
259.958,17.2
259.969,17.2
259.979,17.1
259.99,17.1
260,17.1
260.01,17.1
260.021,17.1
260.031,17
260.042,16.8
260.052,16.5
260.063,16.4
260.073,16.3
260.083,16.3
260.094,16.3
260.104,16.3
260.115,16.3
260.125,16.3
260.135,16.2
260.146,16.3
260.156,16.2
260.167,16.3
260.177,16.2
260.188,16.2
260.198,16.2
260.208,16.2
260.219,16.2
260.229,16.2
260.24,16.2
260.25,16.2
260.26,16.2
260.271,16.2
260.281,16.2
260.292,16.2
260.302,16.2
260.313,16.2
260.323,16.2
260.333,16.2
260.344,16.2
260.354,16.2
260.365,16.2
260.375,16.2
260.385,16.2
260.396,16.2
260.406,16.2
260.417,16.4
260.427,16.5
260.438,16.5
260.448,16.5
260.458,16.7
260.469,16.8
260.479,16.9
260.49,16.9
260.5,16.9
260.51,16.9
260.521,16.9
260.531,16.9
260.542,17
260.552,17
260.563,17
260.573,17
260.583,17
260.594,17
260.604,17
260.615,17
260.625,17
260.635,17
260.646,17
260.656,17.1
260.667,17
260.677,17
260.688,17
260.698,17
260.708,17
260.719,17
260.729,17
260.74,17
260.75,17
260.76,17
260.771,17
260.781,16.9
260.792,16.9
260.802,16.9
260.813,16.9
260.823,16.9
260.833,16.9
260.844,16.9
260.854,16.9
260.865,16.9
260.875,16.8
260.885,16.8
260.896,16.9
260.906,16.8
260.917,16.6
260.927,16.5
260.938,16.4
260.948,16.5
260.958,16.4
260.969,16.4
260.979,16.4
260.99,16.4
261,16.4
261.01,16.2
261.021,15.9
261.031,15.8
261.042,15.6
261.052,15.6
261.063,15.5
261.073,15.5
261.083,15.5
261.094,15.5
261.104,15.5
261.115,15.4
261.125,15.4
261.135,15.4
261.146,15.3
261.156,15.4
261.167,15.3
261.177,15.3
261.188,15.3
261.198,15.3
261.208,15.3
261.219,15.3
261.229,15.3
261.24,15.2
261.25,15.2
261.26,15.2
261.271,15.2
261.281,15.2
261.292,15.2
261.302,15.3
261.313,15.4
261.323,15.6
261.333,15.6
261.344,16
261.354,16.2
261.365,16.3
261.375,16.4
261.385,16.4
261.396,16.4
261.406,16.5
261.417,16.5
261.427,16.5
261.438,16.5
261.448,16.5
261.458,16.6
261.469,16.6
261.479,16.6
261.49,16.6
261.5,16.6
261.51,16.7
261.521,16.6
261.531,16.7
261.542,16.7
261.552,16.7
261.563,16.7
261.573,16.7
261.583,16.7
261.594,16.8
261.604,16.8
261.615,16.8
261.625,16.8
261.635,16.8
261.646,16.9
261.656,16.9
261.667,17
261.677,16.9
261.688,16.9
261.698,16.9
261.708,16.9
261.719,17
261.729,17
261.74,17
261.75,17
261.76,17
261.771,16.9
261.781,17
261.792,16.9
261.802,16.9
261.813,16.9
261.823,16.9
261.833,16.9
261.844,17
261.854,16.9
261.865,17
261.875,16.9
261.885,16.9
261.896,16.9
261.906,16.9
261.917,16.9
261.927,16.9
261.938,16.9
261.948,16.9
261.958,16.9
261.969,16.8
261.979,16.6
261.99,16.5
262,16.3
262.01,16.1
262.021,16
262.031,15.9
262.042,15.9
262.052,15.9
262.063,15.8
262.073,15.8
262.083,15.8
262.094,15.8
262.104,15.8
262.115,15.8
262.125,15.8
262.135,15.8
262.146,15.7
262.156,15.7
262.167,15.7
262.177,15.8
262.188,15.9
262.198,16
262.208,16
262.219,16.1
262.229,16.1
262.24,16.1
262.25,16.1
262.26,16.1
262.271,16.3
262.281,16.4
262.292,16.4
262.302,16.6
262.313,16.7
262.323,16.7
262.333,16.7
262.344,16.7
262.354,16.7
262.365,16.6
262.375,16.6
262.385,16.6
262.396,16.6
262.406,16.6
262.417,16.6
262.427,16.6
262.438,16.7
262.448,16.7
262.458,16.7
262.469,16.7
262.479,16.6
262.49,16.7
262.5,16.7
262.51,16.7
262.521,16.6
262.531,16.7
262.542,16.7
262.552,16.8
262.563,16.8
