$Grand Coulee Dam Flows
 
JDAY,QWO,
    58.750,   4340.85,
    58.800,   4437.89,
    58.850,   4354.23,
    58.900,   4140.69,
    58.950,   4126.90,
    59.000,   3625.36,
    59.050,   3421.92,
    59.100,   3269.53,
    59.150,   3593.11,
    59.200,   3869.08,
    59.250,   4167.72,
    59.300,   4299.89,
    59.350,   4288.81,
    59.400,   4286.22,
    59.450,   4078.08,
    59.500,   3710.42,
    59.550,   3429.95,
    59.600,   3349.88,
    59.650,   3279.65,
    59.700,   3405.17,
    59.750,   3996.76,
    59.800,   4256.59,
    59.850,   4102.83,
    59.900,   3491.74,
    59.950,   3254.21,
    60.000,   3024.87,
    60.050,   2269.26,
    60.100,   2278.37,
    60.150,   2447.24,
    60.200,   3390.11,
    60.250,   3796.77,
    60.300,   4370.23,
    60.350,   4376.05,
    60.400,   4285.54,
    60.450,   4294.47,
    60.500,   4202.44,
    60.550,   4180.86,
    60.600,   4153.49,
    60.650,   4017.84,
    60.700,   3935.46,
    60.750,   4284.22,
    60.800,   4327.31,
    60.850,   3796.28,
    60.900,   3234.22,
    60.950,   2580.94,
    61.000,   1973.82,
    61.050,   2219.02,
    61.100,   2838.56,
    61.150,   3390.21,
    61.200,   3563.98,
    61.250,   4063.31,
    61.300,   4732.49,
    61.350,   4489.45,
    61.400,   4271.92,
    61.450,   4175.65,
    61.500,   4323.77,
    61.550,   4590.27,
    61.600,   4490.70,
    61.650,   4159.71,
    61.700,   4090.07,
    61.750,   4179.40,
    61.800,   4306.87,
    61.850,   4169.40,
    61.900,   4007.56,
    61.950,   3050.87,
    62.000,   2404.68,
    62.050,   2867.72,
    62.100,   2873.57,
    62.150,   3028.68,
    62.200,   3192.38,
    62.250,   3992.90,
    62.300,   4373.53,
    62.350,   4650.21,
    62.400,   4695.54,
    62.450,   4541.13,
    62.500,   4561.76,
    62.550,   4524.93,
    62.600,   4335.39,
    62.650,   3647.42,
    62.700,   3292.25,
    62.750,   4319.21,
    62.800,   4369.89,
    62.850,   4092.17,
    62.900,   3663.13,
    62.950,   3210.16,
    63.000,   3095.09,
    63.050,   3446.97,
    63.100,   3454.87,
    63.150,   3683.13,
    63.200,   3836.34,
    63.250,   4222.52,
    63.300,   4135.60,
    63.350,   4594.12,
    63.400,   4794.56,
    63.450,   4257.84,
    63.500,   4108.77,
    63.550,   3667.20,
    63.600,   3459.17,
    63.650,   3340.03,
    63.700,   3454.11,
    63.750,   3793.39,
    63.800,   4570.48,
    63.850,   4275.13,
    63.900,   3497.62,
    63.950,   3116.40,
    64.000,   3083.70,
    64.050,   3427.08,
    64.100,   3315.83,
    64.150,   3348.12,
    64.200,   3570.22,
    64.250,   4068.90,
    64.300,   4040.31,
    64.350,   4279.24,
    64.400,   3991.18,
    64.450,   3680.10,
    64.500,   3447.17,
    64.550,   3029.32,
    64.600,   2894.52,
    64.650,   2792.27,
    64.700,   2671.95,
    64.750,   2952.14,
    64.800,   3822.01,
    64.850,   3907.35,
    64.900,   3678.85,
    64.950,   3546.40,
    65.000,   3108.32,
    65.050,   2674.29,
    65.100,   2995.93,
    65.150,   3077.00,
    65.200,   3117.73,
    65.250,   3089.58,
    65.300,   3880.24,
    65.350,   4200.65,
    65.400,   4380.23,
    65.450,   4073.34,
    65.500,   3769.84,
    65.550,   3652.35,
    65.600,   3485.09,
    65.650,   3273.21,
    65.700,   3228.71,
    65.750,   4157.83,
    65.800,   4311.15,
    65.850,   4419.07,
    65.900,   4293.21,
    65.950,   3324.60,
    66.000,   2632.61,
    66.050,   2175.04,
    66.100,   1719.71,
    66.150,   1734.27,
    66.200,   2267.44,
    66.250,   3266.81,
    66.300,   4443.54,
    66.350,   4180.11,
    66.400,   4000.01,
    66.450,   4107.71,
    66.500,   3688.37,
    66.550,   3501.39,
    66.600,   3221.57,
    66.650,   3267.81,
    66.700,   3557.84,
    66.750,   4041.33,
    66.800,   4642.98,
    66.850,   4570.72,
    66.900,   4496.69,
    66.950,   4021.37,
    67.000,   3267.22,
    67.050,   2569.41,
    67.100,   2725.98,
    67.150,   3258.96,
    67.200,   3963.35,
    67.250,   4224.36,
    67.300,   4431.31,
    67.350,   4067.44,
    67.400,   3752.50,
    67.450,   3343.18,
    67.500,   3154.78,
    67.550,   3124.82,
    67.600,   3128.29,
    67.650,   3071.13,
    67.700,   3203.26,
    67.750,   4099.50,
    67.800,   4408.78,
    67.850,   4368.75,
    67.900,   4227.37,
    67.950,   3786.21,
    68.000,   3309.34,
    68.050,   3733.96,
    68.100,   3549.38,
    68.150,   3186.21,
    68.200,   3089.94,
    68.250,   3368.66,
    68.300,   4298.73,
    68.350,   4330.84,
    68.400,   4438.25,
    68.450,   4140.07,
    68.500,   3651.96,
    68.550,   3388.65,
    68.600,   3319.08,
    68.650,   3528.34,
    68.700,   3639.85,
    68.750,   4118.00,
    68.800,   4372.52,
    68.850,   4372.56,
    68.900,   4102.35,
    68.950,   3187.07,
    69.000,   2832.46,
    69.050,   2806.67,
    69.100,   3100.48,
    69.150,   3410.07,
    69.200,   3776.90,
    69.250,   4124.52,
    69.300,   4247.30,
    69.350,   4170.47,
    69.400,   4165.40,
    69.450,   4294.64,
    69.500,   3827.23,
    69.550,   3411.76,
    69.600,   3040.79,
    69.650,   2683.65,
    69.700,   2725.35,
    69.750,   4182.27,
    69.800,   4424.90,
    69.850,   4562.81,
    69.900,   4458.56,
    69.950,   4048.27,
    70.000,   3634.41,
    70.050,   3942.58,
    70.100,   3725.71,
    70.150,   3675.12,
    70.200,   3812.20,
    70.250,   4096.52,
    70.300,   4267.23,
    70.350,   4179.06,
    70.400,   4061.16,
    70.450,   4177.29,
    70.500,   3798.73,
    70.550,   3370.84,
    70.600,   3026.31,
    70.650,   3078.73,
    70.700,   3386.77,
    70.750,   3742.71,
    70.800,   4134.91,
    70.850,   4223.82,
    70.900,   3898.08,
    70.950,   3594.38,
    71.000,   3327.82,
    71.050,   3345.24,
    71.100,   3285.89,
    71.150,   3427.09,
    71.200,   3768.50,
    71.250,   3955.85,
    71.300,   3996.97,
    71.350,   4166.67,
    71.400,   4372.70,
    71.450,   4472.38,
    71.500,   4276.06,
    71.550,   4107.64,
    71.600,   3665.71,
    71.650,   3536.21,
    71.700,   3523.14,
    71.750,   4212.30,
    71.800,   4178.23,
    71.850,   4225.41,
    71.900,   4023.15,
    71.950,   3141.39,
    72.000,   2643.23,
    72.050,   2538.05,
    72.100,   1504.44,
    72.150,   1474.45,
    72.200,   2591.32,
    72.250,   3232.89,
    72.300,   4077.74,
    72.350,   4288.02,
    72.400,   4270.55,
    72.450,   4405.08,
    72.500,   4369.40,
    72.550,   4199.79,
    72.600,   3685.82,
    72.650,   3722.09,
    72.700,   3827.85,
    72.750,   4224.64,
    72.800,   4363.92,
    72.850,   4261.82,
    72.900,   3460.02,
    72.950,   2994.21,
    73.000,   2460.02,
    73.050,   2624.08,
    73.100,   2497.81,
    73.150,   2509.62,
    73.200,   2356.65,
    73.250,   2820.08,
    73.300,   4585.87,
    73.350,   4345.53,
    73.400,   4211.40,
    73.450,   4175.27,
    73.500,   3885.50,
    73.550,   3757.50,
    73.600,   3789.35,
    73.650,   3756.07,
    73.700,   3764.59,
    73.750,   3918.33,
    73.800,   4103.25,
    73.850,   4214.26,
    73.900,   4261.61,
    73.950,   3238.88,
    74.000,   2559.91,
    74.050,   2236.85,
    74.100,   2318.02,
    74.150,   2280.86,
    74.200,   2472.21,
    74.250,   2703.91,
    74.300,   4245.69,
    74.350,   4221.90,
    74.400,   4068.22,
    74.450,   4140.92,
    74.500,   3815.54,
    74.550,   3421.33,
    74.600,   3381.19,
    74.650,   3238.01,
    74.700,   3602.53,
    74.750,   3689.59,
    74.800,   3588.29,
    74.850,   3800.15,
    74.900,   3657.16,
    74.950,   2846.82,
    75.000,   2207.14,
    75.050,   1812.82,
    75.100,   2243.93,
    75.150,   2615.62,
    75.200,   2549.42,
    75.250,   2653.25,
    75.300,   4223.21,
    75.350,   4414.83,
    75.400,   4368.52,
    75.450,   4200.55,
    75.500,   4340.82,
    75.550,   3472.74,
    75.600,   2870.90,
    75.650,   2540.22,
    75.700,   2433.73,
    75.750,   2508.51,
    75.800,   3284.92,
    75.850,   3525.94,
    75.900,   3420.03,
    75.950,   2568.80,
    76.000,   2166.37,
    76.050,   1948.37,
    76.100,   1743.05,
    76.150,   1665.94,
    76.200,   1665.57,
    76.250,   2472.28,
    76.300,   3473.76,
    76.350,   3461.55,
    76.400,   3734.53,
    76.450,   3693.58,
    76.500,   3457.59,
    76.550,   2490.92,
    76.600,   2227.89,
    76.650,   2028.76,
    76.700,   1632.58,
    76.750,   1661.62,
    76.800,   2384.39,
    76.850,   2985.19,
    76.900,   2649.19,
    76.950,   2070.35,
    77.000,   1527.38,
    77.050,    878.14,
    77.100,    891.92,
    77.150,   1020.85,
    77.200,   1209.82,
    77.250,   2315.00,
    77.300,   3247.06,
    77.350,   3641.83,
    77.400,   4201.00,
    77.450,   4110.09,
    77.500,   3890.87,
    77.550,   3271.48,
    77.600,   2897.33,
    77.650,   2567.27,
    77.700,   2549.23,
    77.750,   2444.32,
    77.800,   3005.16,
    77.850,   3444.37,
    77.900,   3308.82,
    77.950,   2512.26,
    78.000,   2248.67,
    78.050,   1698.14,
    78.100,   1453.12,
    78.150,   1357.00,
    78.200,   1432.98,
    78.250,   2104.80,
    78.300,   2856.90,
    78.350,   3651.26,
    78.400,   4069.51,
    78.450,   3987.70,
    78.500,   3329.14,
    78.550,   2562.70,
    78.600,   2079.74,
    78.650,   1682.00,
    78.700,   1669.08,
    78.750,   2324.90,
    78.800,   2613.60,
    78.850,   3305.05,
    78.900,   2751.17,
    78.950,   1935.19,
    79.000,   1391.94,
    79.050,   1295.30,
    79.100,   1592.10,
    79.150,   1675.06,
    79.200,   1601.33,
    79.250,   1797.92,
    79.300,   2226.02,
    79.350,   2314.06,
    79.400,   2556.08,
    79.450,   2686.24,
    79.500,   2481.24,
    79.550,   2460.31,
    79.600,   1925.63,
    79.650,   1690.24,
    79.700,   2324.49,
    79.750,   2486.08,
    79.800,   2936.98,
    79.850,   3566.19,
    79.900,   3199.71,
    79.950,   2395.06,
    80.000,   1614.19,
    80.050,   1559.86,
    80.100,   1509.86,
    80.150,   1495.91,
    80.200,   1682.99,
    80.250,   2470.59,
    80.300,   3654.78,
    80.350,   3872.36,
    80.400,   4188.11,
    80.450,   4437.37,
    80.500,   4533.42,
    80.550,   4522.68,
    80.600,   4003.95,
    80.650,   3930.91,
    80.700,   3953.62,
    80.750,   4029.39,
    80.800,   4307.84,
    80.850,   4375.47,
    80.900,   4213.55,
    80.950,   3072.65,
    81.000,   2386.28,
    81.050,   2492.38,
    81.100,   1954.77,
    81.150,   1754.17,
    81.200,   2038.43,
    81.250,   3123.35,
    81.300,   3468.00,
    81.350,   4127.73,
    81.400,   4201.91,
    81.450,   4256.60,
    81.500,   3927.81,
    81.550,   4047.74,
    81.600,   3905.85,
    81.650,   3767.47,
    81.700,   3912.85,
    81.750,   4046.47,
    81.800,   4144.53,
    81.850,   4060.64,
    81.900,   4027.56,
    81.950,   4039.15,
    82.000,   3411.46,
    82.050,   3715.16,
    82.100,   3640.11,
    82.150,   3504.83,
    82.200,   3604.29,
    82.250,   4139.07,
    82.300,   3694.20,
    82.350,   3448.34,
    82.400,   3736.22,
    82.450,   3860.73,
    82.500,   4411.93,
    82.550,   4193.66,
    82.600,   4182.21,
    82.650,   3922.78,
    82.700,   3366.42,
    82.750,   3344.01,
    82.800,   4046.94,
    82.850,   3528.45,
    82.900,   3885.94,
    82.950,   3921.21,
    83.000,   3557.67,
    83.050,   2436.69,
    83.100,   2189.98,
    83.150,   2292.09,
    83.200,   2212.77,
    83.250,   3139.85,
    83.300,   3260.74,
    83.350,   3848.00,
    83.400,   3943.44,
    83.450,   4230.28,
    83.500,   4129.38,
    83.550,   4081.28,
    83.600,   3897.38,
    83.650,   3730.11,
    83.700,   3413.19,
    83.750,   3046.90,
    83.800,   3524.95,
    83.850,   4283.15,
    83.900,   4170.49,
    83.950,   3426.22,
    84.000,   3112.73,
    84.050,   3053.13,
    84.100,   2932.34,
    84.150,   3187.55,
    84.200,   3945.27,
    84.250,   4366.29,
    84.300,   4503.72,
    84.350,   4254.01,
    84.400,   4203.56,
    84.450,   4206.54,
    84.500,   4046.95,
    84.550,   3818.13,
    84.600,   3472.11,
    84.650,   2930.43,
    84.700,   2551.06,
    84.750,   2618.99,
    84.800,   3039.31,
    84.850,   4174.73,
    84.900,   3648.74,
    84.950,   2994.47,
    85.000,   2512.02,
    85.050,   2726.52,
    85.100,   2707.12,
    85.150,   2639.39,
    85.200,   2793.33,
    85.250,   3469.14,
    85.300,   3313.91,
    85.350,   3926.66,
    85.400,   4319.95,
    85.450,   4363.38,
    85.500,   4253.50,
    85.550,   3823.07,
    85.600,   3078.83,
    85.650,   2301.79,
    85.700,   2364.57,
    85.750,   2989.95,
    85.800,   3382.93,
    85.850,   3291.10,
    85.900,   2683.30,
    85.950,   1964.12,
    86.000,   1750.22,
    86.050,   1026.90,
    86.100,   1163.66,
    86.150,   1444.37,
    86.200,   1686.43,
    86.250,   1897.20,
    86.300,   2967.56,
    86.350,   3283.02,
    86.400,   3653.07,
    86.450,   4182.83,
    86.500,   3973.23,
    86.550,   3108.26,
    86.600,   2866.74,
    86.650,   2725.22,
    86.700,   2623.56,
    86.750,   2540.06,
    86.800,   3498.51,
    86.850,   3645.09,
    86.900,   3081.91,
    86.950,   2270.89,
    87.000,   1599.60,
    87.050,   1562.16,
    87.100,   1690.06,
    87.150,   1521.59,
    87.200,   1705.63,
    87.250,   2629.50,
    87.300,   3495.47,
    87.350,   3551.58,
    87.400,   3827.45,
    87.450,   4115.72,
    87.500,   3964.54,
    87.550,   4029.99,
    87.600,   4088.78,
    87.650,   3676.20,
    87.700,   3657.59,
    87.750,   3630.37,
    87.800,   4126.11,
    87.850,   4699.39,
    87.900,   4048.17,
    87.950,   3201.44,
    88.000,   2462.37,
    88.050,   2684.58,
    88.100,   2630.65,
    88.150,   2668.30,
    88.200,   2605.52,
    88.250,   3304.83,
    88.300,   4157.51,
    88.350,   5155.37,
    88.400,   5164.05,
    88.450,   5102.14,
    88.500,   4620.12,
    88.550,   4383.94,
    88.600,   4355.19,
    88.650,   4469.88,
    88.700,   3994.91,
    88.750,   4223.59,
    88.800,   4850.02,
    88.850,   4866.48,
    88.900,   4509.83,
    88.950,   3161.85,
    89.000,   2402.58,
    89.050,   2010.52,
    89.100,   2048.85,
    89.150,   2097.66,
    89.200,   1923.78,
    89.250,   2570.78,
    89.300,   3977.12,
    89.350,   4919.52,
    89.400,   5050.97,
    89.450,   5167.60,
    89.500,   5102.99,
    89.550,   5284.73,
    89.600,   5009.43,
    89.650,   4550.53,
    89.700,   4529.47,
    89.750,   4759.76,
    89.800,   4537.42,
    89.850,   4849.72,
    89.900,   4386.14,
    89.950,   3775.79,
    90.000,   3133.63,
    90.050,   2973.49,
    90.100,   2575.24,
    90.150,   2452.10,
    90.200,   2497.58,
    90.250,   3306.62,
    90.300,   4078.80,
    90.350,   4526.28,
    90.400,   4735.64,
    90.450,   4507.85,
    90.500,   4315.87,
    90.550,   4391.11,
    90.600,   4528.16,
    90.650,   4585.73,
    90.700,   4515.07,
    90.750,   4516.52,
    90.800,   4716.82,
    90.850,   4928.84,
    90.900,   4861.73,
    90.950,   4237.46,
    91.000,   3416.99,
    91.050,   3205.74,
    91.100,   3203.34,
    91.150,   3011.91,
    91.200,   2960.40,
    91.250,   3560.49,
    91.300,   4262.99,
    91.350,   4168.42,
    91.400,   4488.07,
    91.450,   4725.15,
    91.500,   4545.07,
    91.550,   4436.71,
    91.600,   4385.53,
    91.650,   4243.56,
    91.700,   4242.13,
    91.750,   4111.98,
    91.800,   4336.07,
    91.850,   4370.14,
    91.900,   4352.28,
    91.950,   4261.57,
    92.000,   4069.20,
    92.050,   3976.69,
    92.100,   3851.11,
    92.150,   3636.71,
    92.200,   3675.87,
    92.250,   3751.86,
    92.300,   3842.38,
    92.350,   4041.95,
    92.400,   4095.65,
    92.450,   4285.79,
    92.500,   4306.99,
    92.550,   4281.41,
    92.600,   4233.45,
    92.650,   4179.72,
    92.700,   4122.32,
    92.750,   4137.04,
    92.800,   4235.43,
    92.850,   4239.90,
    92.900,   4346.74,
    92.950,   3853.43,
    93.000,   3635.99,
    93.050,   3561.88,
    93.100,   3405.28,
    93.150,   3594.18,
    93.200,   3338.90,
    93.250,   2843.71,
    93.300,   3620.42,
    93.350,   4046.90,
    93.400,   3734.57,
    93.450,   3712.74,
    93.500,   4283.39,
    93.550,   4710.92,
    93.600,   4816.12,
    93.650,   4559.88,
    93.700,   4527.05,
    93.750,   4934.84,
    93.800,   5453.63,
    93.850,   4881.07,
    93.900,   4535.10,
    93.950,   3932.23,
    94.000,   3825.51,
    94.050,   3528.19,
    94.100,   3646.59,
    94.150,   3753.62,
    94.200,   3656.62,
    94.250,   4067.89,
    94.300,   4272.50,
    94.350,   4071.65,
    94.400,   4174.44,
    94.450,   4162.46,
    94.500,   4272.93,
    94.550,   4179.64,
    94.600,   4215.16,
    94.650,   4267.60,
    94.700,   4172.14,
    94.750,   4292.23,
    94.800,   4073.06,
    94.850,   4097.05,
    94.900,   4187.82,
    94.950,   4271.30,
    95.000,   4182.95,
    95.050,   4391.93,
    95.100,   4178.49,
    95.150,   3890.96,
    95.200,   4137.81,
    95.250,   4467.32,
    95.300,   4424.30,
    95.350,   4342.03,
    95.400,   4183.55,
    95.450,   4124.07,
    95.500,   4318.14,
    95.550,   4174.85,
    95.600,   4054.07,
    95.650,   3908.45,
    95.700,   3603.54,
    95.750,   3613.01,
    95.800,   4034.51,
    95.850,   4192.53,
    95.900,   4278.79,
    95.950,   4109.60,
    96.000,   3835.50,
    96.050,   3545.35,
    96.100,   3688.60,
    96.150,   3664.14,
    96.200,   4044.08,
    96.250,   4134.26,
    96.300,   4351.28,
    96.350,   4177.29,
    96.400,   4558.49,
    96.450,   4651.33,
    96.500,   4601.71,
    96.550,   4579.88,
    96.600,   4567.22,
    96.650,   4628.34,
    96.700,   4638.31,
    96.750,   4556.21,
    96.800,   4642.24,
    96.850,   4631.96,
    96.900,   4569.74,
    96.950,   4562.39,
    97.000,   4336.63,
    97.050,   4389.12,
    97.100,   4179.38,
    97.150,   4139.78,
    97.200,   4254.83,
    97.250,   4171.21,
    97.300,   3792.88,
    97.350,   3411.54,
    97.400,   3239.37,
    97.450,   3586.01,
    97.500,   4144.40,
    97.550,   4345.73,
    97.600,   4470.14,
    97.650,   4420.05,
    97.700,   4313.80,
    97.750,   4510.04,
    97.800,   4670.10,
    97.850,   4719.28,
    97.900,   4663.90,
    97.950,   4719.78,
    98.000,   4655.56,
    98.050,   4516.02,
    98.100,   4429.30,
    98.150,   4429.02,
    98.200,   4517.64,
    98.250,   4536.35,
    98.300,   4468.97,
    98.350,   4496.58,
    98.400,   4407.26,
    98.450,   4415.15,
    98.500,   4247.77,
    98.550,   4395.16,
    98.600,   4396.40,
    98.650,   4305.57,
    98.700,   4031.57,
    98.750,   3736.33,
    98.800,   3720.34,
